Time,Plasmact,H-alpha,Mirnov,DeltaR,SXR
-10.47999954,0.018553933,-0.034159999,-0.007319534,-3.58942221,0.021960465
-10.45999908,0.018891933,-0.01952,-0.004877208,-3.639633644,0.0244
-10.43999958,0.019229917,-0.036600001,0.002438953,-3.689842683,0.0244
-10.41999912,0.019567916,-0.02196,-0.004878371,-3.740054117,0.024402442
-10.39999962,0.0199059,0.00244,-2.33E-07,-3.790263156,0.031719532
-10.37999916,0.020678686,0.00488,-0.002444886,-2.849049928,0.026841395
-10.35999966,0.021451478,0.01708,-0.019519767,-1.907787027,0.03172023
-10.3399992,0.022224305,-0.00488,-0.014633602,-0.966479243,0.036597675
-10.31999969,0.022997097,-0.058559999,0.0122,-0.025216342,0.026839999
-10.29999924,0.023769924,0.026839999,-0.031713481,0.916091442,0.029278603
-10.27999973,0.024542715,0.0122,0.002437557,1.857354343,0.021959185
-10.25999928,0.025315543,-0.036600001,-0.00488,2.798662127,0.019521745
-10.23999977,0.026088334,0.00732,-0.004877208,3.739925028,0.031717206
-10.21999931,0.026861162,0.00244,0.004878371,4.681232812,0.021960698
-10.19999886,0.02763399,-0.00244,-0.012194416,5.622367077,0.029279301
-10.17999935,0.028406767,-0.029279999,0.007318953,4.744185019,0.026839767
-10.15999889,0.029179581,0.00976,-0.014635928,3.865961086,0.021961744
-10.13999939,0.029952357,-0.00244,0.00244,2.987779029,0.029279999
-10.11999893,0.030725171,-0.031719998,-2.79E-06,2.109555095,0.019521396
-10.09999943,0.031497947,0.02196,-0.0146343,1.231373038,0.026838371
-10.07999897,0.032270761,-0.01464,0.002438604,0.353149105,0.021960349
-10.05999947,0.033043538,-0.00244,-0.007319302,-0.525032952,0.024401395
-10.03999901,0.033816351,-0.0122,-0.004879534,-1.403256886,0.029279301
-10.0199995,0.034589128,-0.00732,0,-2.281438943,0.021961163
-9.999999046,0.035361962,-0.00244,-2.33E-07,-3.159639622,0.026839883
-9.979999542,0.036569531,-0.026839999,-0.004879534,-3.550162874,0.02440093
-9.959999084,0.037777158,0.00732,-0.002439069,-3.940704748,0.029283722
-9.93999958,0.038984727,-0.043919999,-6.98E-07,-4.331227999,0.039037905
-9.919999123,0.040192353,-0.029279999,-0.004878371,-4.721769873,0.0244
-9.899999619,0.041399922,0,2.33E-07,-5.112293124,0.024399767
-9.879999161,0.042607549,-0.00976,0.002439302,-5.502834998,0.021961395
-9.859999657,0.043815118,0.026839999,-5.82E-07,-5.893358249,0.026839883
-9.839999199,0.045022744,-0.026839999,-0.012195347,-6.283900123,0.024402326
-9.819999695,0.046230313,-0.01708,0.00732,-6.674423375,0.034159999
-9.799999237,0.04743794,-0.051239997,0.017076276,-7.064965248,0.026839534
-9.779999733,0.04734113,-0.01952,-0.002438371,-8.633145383,0.024404885
-9.759999275,0.047244317,-0.036600001,0.002440698,-10.2014003,0.039039301
-9.739999771,0.047147507,-0.01708,0.00731651,-11.76958043,0.03415651
-9.719999313,0.047050693,0.026839999,-0.004879534,-13.33783535,0.021960465
-9.699998856,0.046953879,0.034159999,0,-14.90609026,0.026838604
-9.679999352,0.04685707,0.00976,0,-16.47427039,0.02196
-9.659998894,0.046760256,0.00732,0,-18.04252531,0.021959418
-9.63999939,0.046663447,0.0122,0,-19.61070544,0.01952
-9.619998932,0.046566633,-0.00732,-1.40E-06,-21.17896036,0.024400465
-9.599999428,0.046469823,-0.02196,-0.007319186,-22.74714049,0.026841628
-9.57999897,0.046373009,-0.031719998,-0.004879302,-21.05668852,0.031719299
-9.559999466,0.0462762,-0.0122,-2.09E-06,-19.36616176,0.026837208
-9.539999008,0.046179386,-0.0244,-0.007319767,-17.67555439,0.01708
-9.519999504,0.046082577,-0.00488,-0.004879418,-15.98502764,0.017081745
-9.499999046,0.045985763,-0.00976,-0.002439884,-14.29442027,0.0244
-9.479999542,0.045888954,-0.00976,-4.65E-07,-12.60389351,0.0244
-9.459999084,0.04579214,-0.00732,-0.00244,-10.91328615,0.024399069
-9.43999958,0.04569533,0,-0.002439302,-9.222759391,0.02196
-9.419999123,0.045598516,-0.00488,0.002437557,-7.532152023,0.021960814
-9.399999619,0.045501707,-0.00488,-0.004879302,-5.841625268,0.024399767
-9.379999161,0.044970111,-0.00244,0.002439302,-2.680217923,0.021960698
-9.359999657,0.044438499,-0.00488,-3.49E-07,0.481178948,0.024400232
-9.339999199,0.043906861,-0.00488,-0.007318837,3.64272657,0.029279418
-9.319999695,0.043375249,0.00244,-0.00244,6.804123441,0.026839999
-9.299999237,0.042843612,0,-0.002439534,9.965671062,0.026840465
-9.279999733,0.042312,0,-1.63E-06,13.12706793,0.029279185
-9.259999275,0.041780362,-0.00732,-0.004879651,16.28861556,0.026839999
-9.239999771,0.04124875,0,-0.002440698,19.45001243,0.026839999
-9.219999313,0.040717113,-0.00732,-0.00488,22.61156005,0.026839767
-9.199999809,0.040185521,0,-0.004878255,25.77238937,0.024400581
-9.179999352,0.040088707,0.00488,0.002439767,17.03127092,0.026839883
-9.159998894,0.039991893,0.00488,-0.002440582,8.290152471,0.0244
-9.13999939,0.039895083,-0.00488,-0.00488,-0.450549178,0.0244
-9.119998932,0.039798269,0.00244,0.002437673,-9.191667627,0.026839534
-9.099999428,0.039701459,0.00732,-0.009756743,-17.93236928,0.024401628
-9.07999897,0.039604645,0.00488,3.49E-07,-26.67348772,0.02927965
-9.059999466,0.039507835,-0.051239997,0.002435812,-35.41418937,0.026839999
-9.039999008,0.039411021,0.056120001,-0.01219744,-44.15530782,0.026839301
-9.019999504,0.039314211,-0.036600001,0.01463302,-52.89600947,0.01952
-8.999999046,0.039217397,0.00732,-0.014639069,-61.63643604,0.019520465
-8.979999542,0.039120587,0.00976,0.00488,-55.86775935,0.029278603
-8.959999084,0.039023773,-0.039039999,0.004872555,-50.09880757,0.021961861
-8.93999958,0.038926964,-0.01708,-0.014636858,-44.33013087,0.026839999
-8.919999123,0.03883015,-0.0244,0.007315114,-38.5611791,0.026838371
-8.899999619,0.038733341,-0.00976,-0.007320233,-32.7925024,0.021960465
-8.879999161,0.038636527,-0.048799999,-0.00975651,-27.02355063,0.026838604
-8.859999657,0.038539718,-0.0244,0.002439651,-21.25487393,0.021960232
-8.839999199,0.038442904,0.029279999,-0.004878837,-15.48592216,0.026839418
-8.819999695,0.038346094,-0.034159999,0,-9.717245461,0.0244
-8.799999237,0.03824928,0,-0.002439534,-3.948293686,0.026839999
-8.779999733,0.038587264,-0.00488,-8.14E-07,-3.928610411,0.026838371
-8.759999275,0.038925264,-0.0122,-0.00244,-3.908926198,0.02196
-8.739999771,0.039263247,0.00488,-0.00244,-3.889242923,0.021960698
-8.719999313,0.039601247,-0.00976,-0.002440233,-3.86955871,0.024400232
-8.699999809,0.039939231,0,-0.004878255,-3.849875435,0.026843489
-8.679999352,0.040277231,-0.00244,0.002438371,-3.830191222,0.041479997
-8.659998894,0.040615231,0.041479997,-0.031708947,-3.810507008,0.041475344
-8.63999939,0.040953214,-0.026839999,0.01464,-3.790823734,0.02196
-8.619998932,0.041291214,-0.031719998,-0.024396741,-3.77113952,0.026840465
-8.599999428,0.041629198,0.043919999,-0.0073143,-3.751456246,0.029277557
-8.57999897,0.04240199,-0.051239997,0.00975616,-5.159982246,0.021960698
-8.559999466,0.043174766,-0.01952,-0.01707302,-6.568509184,0.026841395
-8.539999008,0.04394758,0,0.007318836,-7.977103288,0.031718834
-8.519999504,0.044720356,0.00488,-0.004878837,-9.385630227,0.019522908
-8.499999046,0.045493169,-0.02196,-1.16E-07,-10.79422433,0.031719648
-8.479999542,0.046265945,-0.01464,-0.002441396,-12.20275127,0.024400465
-8.459999084,0.047038759,0.02196,-0.009753486,-13.61134537,0.026838138
-8.43999958,0.047811535,-0.046360001,0.007317905,-15.01987231,0.02196
-8.419999123,0.048584348,0,-0.007317557,-16.42846642,0.021961628
-8.399999619,0.049357124,0.00488,-4.65E-07,-17.83699335,0.026839534
-8.379999161,0.050129952,-0.01708,-0.004880698,-16.67261169,0.021960698
-8.359999657,0.050902743,0,-0.007319651,-15.50804016,0.0244
-8.339999199,0.05167557,-0.036600001,-1.74E-06,-14.3434131,0.024399418
-8.319999695,0.052448361,0.00488,-0.00732,-13.17884158,0.02196
-8.299999237,0.053221188,0.00488,4.65E-07,-12.01421452,0.026838138
-8.279999733,0.053993979,-0.051239997,0.002436743,-10.84964299,0.01708
-8.259999275,0.054766807,0.02196,-0.007318603,-9.685015928,0.01708
-8.239999771,0.055539597,-0.02196,0.002439302,-8.520444401,0.017080698
-8.219999313,0.056312425,-0.01464,0,-7.355817341,0.019520698
-8.199999809,0.057085174,0.00732,0,-6.191321153,0.026838255
-8.179999352,0.056988361,0.02196,-4.65E-07,-6.606725576,0.019520232
-8.159998894,0.056891547,0.036600001,-0.009754184,-7.022129999,0.024400581
-8.13999939,0.056794738,0.00976,0.01464,-7.437514614,0.026839999
-8.119998932,0.056697924,0.068319999,-0.002437673,-7.852919036,0.026839534
-8.099999428,0.056601116,-0.00732,0.009755114,-8.268303652,0.024395114
-8.07999897,0.056504302,-0.00244,-0.004878603,-8.683708074,0.009761745
-8.059999466,0.056407493,0.029279999,0.004879302,-9.099092689,0.021961395
-8.039999008,0.056310679,-0.039039999,0.002439767,-9.514497112,0.026839767
-8.019999504,0.05621387,-0.01464,0,-9.929881727,0.024400581
-7.999999046,0.056117036,-0.00488,0,-10.34506879,0.026839883
-7.979999542,0.055585434,-0.00976,4.65E-07,-6.202284949,0.024400465
-7.959999084,0.055053806,-0.00976,0.002437208,-2.059303555,0.026839069
-7.93999958,0.054522204,-0.00732,-0.004879302,2.08348029,0.0244
-7.919999123,0.053990576,0.0122,-8.14E-07,6.226461684,0.024399185
-7.899999619,0.053458974,-0.029279999,-0.00244,10.36924553,0.021959767
-7.879999161,0.052927346,-0.01952,-0.00244,14.51222692,0.01952
-7.859999657,0.052395744,-0.00488,-0.002440116,18.65501077,0.019520116
-7.839999199,0.051864116,-0.00732,-0.004878255,22.79799216,0.021961163
-7.819999695,0.051332514,0,0.00244,26.94077601,0.026839999
-7.799999237,0.050800886,-0.00976,-0.004878603,31.0837574,0.026839534
-7.779999733,0.049834491,-0.00488,0.002438371,21.81197582,0.024399185
-7.759999275,0.04886805,-0.0122,-0.002439651,12.53975212,0.02195965
-7.739999771,0.047901655,-0.00488,-6.98E-07,3.267970543,0.019520698
-7.719999313,0.046935214,-0.00244,-0.00244,-6.004253158,0.021960232
-7.699999809,0.045968819,0,-0.002439418,-15.27603474,0.024400581
-7.679999352,0.045002378,0,0,-24.54825844,0.026839999
-7.659999847,0.044035983,0.00488,-4.65E-07,-33.82004002,0.026839069
-7.63999939,0.043069542,-0.0122,-0.00244,-43.09226372,0.02196
-7.619998932,0.042103101,-0.0122,-0.00244,-52.36448742,0.0244
-7.599999428,0.041136706,-0.00732,-0.00244,-61.636269,0.0244
-7.57999897,0.040605057,0.0122,-0.00244,-49.44078015,0.0244
-7.559999466,0.040073455,-0.039039999,-0.00244,-37.24484918,0.024399302
-7.539999008,0.039541827,0.00488,-0.002439767,-25.04833665,0.021960465
-7.519999504,0.039010225,-0.00732,-5.82E-07,-12.85240568,0.026839418
-7.499999046,0.038478597,-0.00488,-0.00244,-0.655893146,0.024400116
-7.479999542,0.037946995,-0.02196,-0.002439069,11.54003782,0.026839534
-7.459999084,0.037415367,0.01708,0.002431625,23.73655036,0.024402791
-7.43999958,0.036883765,0.048799999,-0.019517556,35.93248133,0.031720347
-7.419999123,0.036352137,-0.0122,-0.002435114,48.12899386,0.034157557
-7.399999619,0.035820535,-0.056120001,0.01219744,60.32492483,0.026840465
-7.379999161,0.035723678,0.01708,-0.01463302,53.0152026,0.031718602
-7.359999657,0.035626866,-0.00244,0.009759185,45.70396862,0.026839883
-7.339999199,0.035530051,-0.029279999,-0.007320581,38.392386,0.024401744
-7.319999695,0.035433239,0.01952,-0.00976,31.08115202,0.031719998
-7.299999237,0.035336424,-0.034159999,0.007317207,23.7695694,0.019520931
-7.279999733,0.035239612,-0.00732,-0.007317557,16.45833541,0.0244
-7.259999275,0.035142797,-0.01464,-3.49E-07,9.146752794,0.0244
-7.239999771,0.035045986,-0.00732,-0.00244,1.83551881,0.024401395
-7.219999313,0.03494917,-0.00244,-0.002439534,-5.476063809,0.029279534
-7.199999809,0.034852359,-0.0244,0.002438255,-12.78693051,0.0244
-7.179999352,0.034755545,0.01708,-0.00488,-12.39587329,0.024400116
-7.159999847,0.034658735,-0.01464,-0.004879069,-12.00483471,0.026839069
-7.13999939,0.034561921,-0.00976,0,-11.61377748,0.02196
-7.119998932,0.034465107,0,-0.007318603,-11.22272026,0.031719067
-7.099999428,0.034368298,-0.00976,-1.63E-06,-10.83168168,0.026839999
-7.07999897,0.034271484,-0.00244,-0.004879651,-10.44062445,0.026839999
-7.059999466,0.034174675,-0.01952,-0.002439302,-10.04958587,0.026839302
-7.039999008,0.034077861,0,-1.16E-06,-9.658528649,0.024399534
-7.019999504,0.033981052,-0.00244,-0.012194184,-9.267490071,0.019515928
-6.999999046,0.033884258,-0.0244,0.01219872,-8.876437602,0.002440815
-6.979999542,0.034222242,-0.0122,-0.014641396,-8.585152744,0.019522327
-6.959999084,0.034560242,0.031719998,-0.021947902,-8.293853997,0.031715345
-6.93999958,0.034898225,-0.029279999,0.009755811,-8.002569139,0.019521047
-6.919999123,0.035236225,-0.026839999,-0.019510228,-7.711270391,0.026841628
-6.899999619,0.035574209,0.026839999,0.009759069,-7.419985533,0.031719067
-6.879999161,0.035912209,-0.01708,-2.79E-06,-7.128686785,0.021961395
-6.859999657,0.036250192,-0.00976,-0.009759418,-6.837401927,0.026840116
-6.839999199,0.036588192,-0.00976,0.002435929,-6.546103179,0.029278836
-6.819999695,0.036926176,0.029279999,-0.01464,-6.254818321,0.0244
-6.799999237,0.037264176,-0.051239997,-1.40E-06,-5.963519573,0.026838603
-6.779999733,0.038036952,-0.026839999,-0.007318371,-5.71866016,0.019522442
-6.759999275,0.038809765,0.039039999,-0.002438604,-5.473789071,0.026839301
-6.739999771,0.039582542,-0.053679999,0.007315114,-5.228929658,0.021961395
-6.719999313,0.040355355,0.02196,-0.009758836,-4.984058568,0.026839999
-6.699999809,0.041128131,-0.00488,0.002438255,-4.739199155,0.026838836
-6.679999352,0.041900944,-0.026839999,-0.004879884,-4.494328066,0.021960349
-6.659999847,0.042673721,-0.039039999,-0.002439534,-4.249468653,0.029279068
-6.63999939,0.043446534,-0.0122,-2.79E-06,-4.004597563,0.02440093
-6.619998932,0.044219347,0,-0.007319534,-3.759726474,0.026839999
-6.599999428,0.044992123,-0.00244,-0.004879186,-3.514867061,0.026839999
-6.57999897,0.044895351,-0.026839999,-0.002438953,-3.496282298,0.026841047
-6.559999466,0.044798541,-0.01464,0.004879302,-3.477709212,0.03415651
-6.539999008,0.044701727,-0.00244,0.002439767,-3.45913524,0.021960232
-6.519999504,0.044604918,-0.00244,-1.74E-06,-3.440562153,0.024398836
-6.499999046,0.044508104,-0.0244,-0.007319418,-3.421988181,0.019520232
-6.479999542,0.044411295,-0.039039999,0.004881396,-3.403415094,0.0244
-6.459999084,0.044314481,-0.051239997,0.012195347,-3.384841122,0.024398138
-6.43999958,0.044217672,-0.026839999,6.98E-07,-3.366268036,0.019522792
-6.419999123,0.044120858,-0.0122,0.004882443,-3.347694063,0.039036742
-6.399999619,0.044024048,-0.029279999,0.012199069,-3.329120977,0.029279534
-6.379999161,0.043492452,0.00732,0.00244,-3.519679227,0.024401395
-6.359999657,0.042960839,0.00976,0.002439884,-3.710248337,0.029279767
-6.339999199,0.042429202,-0.00732,5.82E-07,-3.900826533,0.0244
-6.319999695,0.041897589,-0.00976,0.00244,-4.091395642,0.0244
-6.299999237,0.041365951,-0.00976,-0.002439069,-4.281973839,0.02196
-6.279999733,0.040834339,-0.00976,0.002440814,-4.472542948,0.021956743
-6.259999275,0.040302701,-0.00244,0.004879651,-4.663121144,0.012197905
-6.239999771,0.039771089,0.036600001,0.002439302,-4.853690254,-0.002434416
-6.219999313,0.039239451,0.00732,-2.33E-07,-5.04426845,0.017080232
-6.199999809,0.038707817,-0.01464,-0.002440582,-5.234875085,0.01952
-6.179999352,0.037741376,-0.00732,-0.004879767,-6.212449816,0.019519883
-6.159999847,0.036774981,-0.00732,0,-7.189977934,0.017080931
-6.13999939,0.03580854,-0.00488,-9.31E-07,-8.167552665,0.02196
-6.119998932,0.034842099,-0.01708,-0.002439069,-9.145127396,0.021960465
-6.099999428,0.033875704,-0.00976,0.002435929,-10.12265551,0.0244
-6.07999897,0.032909263,-0.0122,-0.009758953,-11.10023024,0.024400349
-6.059999466,0.031942868,-0.01464,-0.002440698,-12.07775836,0.026839302
-6.039999008,0.030976427,-0.026839999,-0.004879534,-13.05533309,0.0244
-6.019999504,0.030010032,-0.026839999,0,-14.03286121,0.024398836
-5.999999046,0.029043612,0.02196,-2.33E-07,-15.01031688,0.019520116
-5.979999542,0.02851201,-0.039039999,-0.004878603,-13.49093103,0.021960465
-5.959999084,0.027980382,0.01464,0.002437208,-11.97147274,0.0244
-5.93999958,0.027448779,-0.01464,-0.004879651,-10.4520869,0.0244
-5.919999123,0.026917152,-0.039039999,-0.00244,-8.932628606,0.0244
-5.899999619,0.026385549,-0.00976,-0.00244,-7.413242765,0.0244
-5.879999161,0.025853922,0.00244,-0.002442094,-5.893784471,0.0244
-5.859999657,0.025322319,0,-0.009759651,-4.37439863,0.024400116
-5.839999199,0.024790692,-0.00488,-0.002439418,-2.854940336,0.026840581
-5.819999695,0.024259089,-0.01464,0,-1.335554495,0.029279999
-5.799999237,0.023727462,-0.029279999,-0.002436742,0.183903798,0.021960931
-5.779999733,0.023630653,-0.02196,0.014629414,2.742720825,0.026839185
-5.759999275,0.023533839,0.01464,-0.01707581,5.301659869,0.02439965
-5.739999771,0.02343703,-0.01708,0.012193718,7.860476896,0.02196
-5.719999313,0.023340216,-0.0244,-0.00976,10.41941594,0.021960465
-5.699999809,0.023243407,0.01708,-0.009755928,12.97823297,0.026838255
-5.679999352,0.023146593,-0.029279999,0.007319069,15.53717201,0.019520232
-5.659999847,0.023049784,-0.00976,-0.012196276,18.09598904,0.024400465
-5.63999939,0.02295297,-0.00732,0.007315347,20.65492808,0.026838138
-5.619999886,0.022856161,-0.00488,-0.004880349,23.21374511,0.021961047
-5.599999428,0.022759347,-0.00976,-0.007318371,25.77268415,0.029278371
-5.57999897,0.023097326,-0.0244,-0.002441047,22.27353657,0.024400349
-5.559999466,0.02343531,0.00488,-0.00975651,18.77426697,0.026839999
-5.539999008,0.023773309,-0.0244,0.002439534,15.27483051,0.026839534
-5.519999504,0.024111293,-0.01464,-0.00244,11.77556091,0.021961163
-5.499999046,0.024449292,-0.00488,-0.002439884,8.276124447,0.026839883
-5.479999542,0.024787276,-0.00976,-4.65E-07,4.776854847,0.024400465
-5.459999084,0.025125275,-0.00488,-0.00244,1.277418386,0.026839069
-5.43999958,0.025463259,-0.01952,-0.002439651,-2.221851213,0.02439965
-5.419999123,0.025801259,0.00244,-4.07E-06,-5.721287675,0.02196
-5.399999619,0.026139242,-0.00488,-0.012197672,-9.220557274,0.021958138
-5.379999161,0.026912028,-0.029279999,0.012190229,-6.622476021,0.002444886
-5.359999657,0.02768482,-0.00976,-0.021960116,-4.023937132,0.019520349
-5.339999199,0.028457647,0.034159999,-0.024390694,-1.425274332,0.026838255
-5.319999695,0.029230438,-0.073200002,0.01464,1.173264557,0.01952
-5.299999237,0.030003266,0.00976,-0.026832552,3.771927357,0.026839999
-5.279999733,0.030776057,0.02196,0.012192671,6.370466246,0.026837557
-5.259999275,0.031548885,-0.034159999,-0.009759651,8.969129046,0.019521396
-5.239999771,0.032321676,0.0122,-0.007317906,11.56766793,0.029278604
-5.219999313,0.033094504,-0.031719998,-1.40E-06,14.16633073,0.024400232
-5.199999809,0.033867316,0.01708,-0.014634765,16.76464115,0.026838836
-5.179999352,0.035074943,-0.029279999,0.007319302,14.5718618,0.021959883
-5.159999847,0.036282512,-0.01464,-0.007318603,12.379187,0.019521862
-5.13999939,0.037490139,-0.01708,0,10.18640765,0.029276277
-5.119999886,0.038697709,-0.051239997,-6.98E-07,7.993732851,0.019521396
-5.099999428,0.039905336,-0.0122,-0.004878371,5.800953496,0.029278371
-5.07999897,0.041112963,-0.034159999,-6.98E-07,3.608174142,0.024399301
-5.059999466,0.042320532,-0.01464,-0.004878604,1.415499345,0.019522791
-5.039999008,0.043528159,-0.00976,-4.65E-07,-0.77728001,0.029279301
-5.019999504,0.044735728,-0.0122,-0.004878837,-2.969954807,0.021961163
-4.999999046,0.045943355,-0.00244,0,-5.162642206,0.026839999
-4.979999542,0.047150924,-0.0244,-4.65E-07,-5.426913295,0.026839534
-4.959999084,0.048358551,0.00732,-0.002435347,-5.691196986,0.024398138
-4.93999958,0.049566121,0.0122,0.009757556,-5.955468076,0.019520349
-4.919999123,0.050773748,-0.00732,-0.007316743,-6.219751767,0.021960814
-4.899999619,0.051981317,-0.01464,0.00244,-6.484022856,0.024399767
-4.879999161,0.053188944,-0.0122,0.00244,-6.748306547,0.02196
-4.859999657,0.054396513,0.00244,0.002439651,-7.012577636,0.021960349
-4.839999199,0.05560414,-0.01464,-0.004874765,-7.276861327,0.029275928
-4.819999695,0.056811709,-0.100039996,0.01708,-7.541132416,0.0122
-4.799999237,0.058019336,0.048799999,-0.007317207,-7.805416107,0.026838603
-4.779999733,0.057922527,0.00488,0.00732,-8.485946067,0.019516743
-4.759999275,0.057825714,0.026839999,0.007318953,-9.166508479,0.009760698
-4.739999771,0.057728905,-0.0244,6.98E-07,-9.847038439,0.014643489
-4.719999313,0.057632091,-0.01464,0.002440233,-10.52760085,0.026839999
-4.699999809,0.057535282,-0.0244,0.004878255,-11.20813081,0.026839418
-4.679999352,0.057438469,-0.01464,-0.002439884,-11.88869322,0.024400232
-4.659999847,0.05734166,-0.00976,4.65E-07,-12.56922318,0.029279068
-4.63999939,0.057244846,-0.00732,0.002439069,-13.24978559,0.024398138
-4.619999886,0.057148037,-0.00244,-6.98E-07,-13.93031555,0.019519651
-4.599999428,0.057051224,-0.036600001,-0.00488,-14.61087796,0.017077557
-4.57999897,0.056519616,0.048799999,-0.00488,-17.39763851,0.009761396
-4.559999466,0.055988014,-0.00732,-0.004879302,-20.1843666,0.01952
-4.539999008,0.055456386,-0.00976,-0.002439767,-22.97122758,0.019520465
-4.519999504,0.054924783,-0.02196,0,-25.75795567,0.0244
-4.499999046,0.054393155,-0.036600001,-1.16E-07,-28.54481665,0.0244
-4.479999542,0.053861552,0.01708,-0.002439069,-31.33154474,0.0244
-4.459999084,0.053329924,-0.034159999,0.002439069,-34.11840572,0.0244
-4.439998627,0.052798296,0.02196,4.65E-07,-36.90526669,0.024400465
-4.420000076,0.052266719,-0.01464,0.002437906,-39.6918619,0.026838604
-4.399999619,0.05173509,-0.036600001,-0.004879302,-42.47872288,0.021960465
-4.379999161,0.051203453,-0.00732,0.002437906,-38.37703701,0.026839302
-4.359998703,0.050671815,0.00244,-0.004879069,-34.27469415,0.0244
-4.340000153,0.050140228,0.00732,0.004878604,-30.17274251,0.0244
-4.319999695,0.04960859,0,-0.00244,-26.07039966,0.0244
-4.299999237,0.049076952,-0.00976,-4.65E-07,-21.9680568,0.021960931
-4.279998779,0.048545314,-0.036600001,-0.002439069,-17.86571394,0.026839999
-4.260000229,0.048013727,0.00488,-4.65E-07,-13.7637623,0.026839534
-4.239999771,0.047482089,-0.01952,-0.004878604,-9.661419444,0.021961395
-4.219999313,0.046950451,-0.00244,0,-5.559076586,0.026839767
-4.199998856,0.046418855,-0.00732,-6.98E-07,-1.456780833,0.024400697
-4.180000305,0.04632205,-0.00976,-0.00244,2.151265851,0.026839999
-4.159999847,0.046225236,-0.00488,-0.00244,5.759656651,0.026839999
-4.13999939,0.046128422,-0.00732,-0.002447445,9.368047451,0.026835347
-4.119998932,0.046031608,0.034159999,-0.021953483,12.97643825,0.01464
-4.100000381,0.045934804,-0.060999997,0.012193718,16.58448493,0.014642094
-4.079999924,0.04583799,-0.0122,-0.009758603,20.19287573,0.021960465
-4.059999466,0.045741176,0.00244,0.00488,23.80126653,0.026838604
-4.039999008,0.045644362,-0.039039999,0.004877905,27.40965733,0.021960465
-4.01999855,0.045547548,0.01708,-0.017073718,31.01804813,0.026839999
-4,0.045450743,-0.0122,0.00488,34.62609482,0.026839999
-3.979999542,0.045788743,-0.01708,-4.65E-07,30.56123515,0.021961396
-3.959999084,0.046126743,-0.00976,-0.002438139,26.49637547,0.029277208
-3.939998627,0.046464743,-0.00732,0.002438604,22.4315158,0.021961396
-3.920000076,0.04680271,0,-0.004877906,18.36704378,0.029279301
-3.899999619,0.04714071,-0.031719998,0.002439302,14.3021841,0.026839534
-3.879999161,0.04747871,0.00244,-0.004879302,10.23732443,0.021961395
-3.859998703,0.04781671,-0.00488,-0.002439767,6.172464761,0.026839767
-3.840000153,0.048154677,-0.01952,-4.65E-07,2.107992736,0.024401395
-3.819999695,0.048492677,0.00244,-0.00244,-1.956866936,0.031719998
-3.799999237,0.048830677,-0.02196,-4.65E-07,-6.021726608,0.0244
-3.779998779,0.049168676,-0.00488,-0.002440931,-5.710529877,0.024401861
-3.760000229,0.049506643,-0.029279999,-0.00488,-5.399362823,0.029279301
-3.739999771,0.049844643,-0.034159999,-0.004882094,-5.088166092,0.021959302
-3.719999313,0.050182642,0.026839999,-0.012198371,-4.77696936,0.019519301
