Time,Plasmact,H-alpha,Mirnov,DeltaR,SXR
-9.279999733,0.059677032,-0.00976,0.131763258,9.153935413,0.031723255
-9.259999275,0.059670237,-0.00488,0.141521739,8.115911541,0.041479299
-9.239999771,0.059663443,-0.02196,0.153719294,7.077937164,0.036600001
-9.219999313,0.059656649,-0.01464,0.151278604,6.039913292,0.036599536
-9.199999809,0.059649813,-0.01708,0.13664465,5.001824743,0.031718834
-9.179999352,0.058773392,-0.01708,0.156159532,1.569382891,0.026840116
-9.159998894,0.05789697,-0.01464,0.146398841,-1.863058961,0.029279999
-9.13999939,0.057020591,-0.031719998,0.141519994,-5.295337145,0.029279999
-9.119998932,0.056144169,-0.00244,0.195199531,-8.727778997,0.019522327
-9.099999428,0.05526779,-0.01952,0.192766505,-12.16005718,0.031718369
-9.07999897,0.054391368,-0.026839999,0.212277896,-15.59249903,0.026840349
-9.059999466,0.053514988,0.00976,0.197645585,-19.02477722,0.029278604
-9.039999008,0.052638567,0.00244,0.217159769,-22.45721907,0.0244
-9.019999504,0.051762187,-0.02196,0.214717669,-25.88949725,0.024400581
-8.999999046,0.050885766,0.00244,0.204959174,-29.32317118,0.026840116
-8.979999542,0.050009387,0.00244,0.187882322,-58.5932934,0.029279999
-8.959999084,0.049132966,-0.02196,0.200084645,-87.86481136,0.029279069
-8.93999958,0.048256587,-0.01952,0.212283132,-117.1349336,0.026840698
-8.919999123,0.047380167,0.00488,0.234237553,-146.4064515,0.031715926
-8.899999619,0.046503788,0.0122,0.226918365,-175.6765738,0.019519767
-8.879999161,0.045627367,0.00244,0.209838604,-204.9480917,0.017082791
-8.859999657,0.044750988,-0.01708,0.204960338,-234.2182139,0.026839883
-8.839999199,0.043874568,-0.026839999,0.212282317,-263.4897319,0.024399418
-8.819999695,0.042998189,0.01952,0.222039998,-292.7598541,0.02196
-8.799999237,0.042121768,-0.00976,0.234236737,-322.0313721,0.031719532
-8.779999733,0.042114974,-0.01464,0.217160816,-307.8256811,0.029279185
-8.759999275,0.04210818,-0.00976,0.219598596,-293.6193127,0.026840698
-8.739999771,0.042101386,-0.01952,0.209846281,-279.4136218,0.031716508
-8.719999313,0.042094591,0.00488,0.231799524,-265.2072534,0.019521163
-8.699999809,0.042087797,-0.02196,0.226924647,-251.0015624,0.031718834
-8.679999352,0.042081003,0,0.246440575,-236.795194,0.026839883
-8.659998894,0.042074209,-0.00244,0.258630685,-222.5888257,0.024402326
-8.63999939,0.042067415,-0.0244,0.219599992,-208.3831347,0.034159999
-8.619998932,0.04206062,0.00732,0.219598596,-194.1767663,0.021961396
-8.599999428,0.042053826,-0.00732,0.21229139,-179.9710753,0.029278371
-8.57999897,0.042047033,-0.00732,0.246438597,-162.0212858,0.024400349
-8.559999466,0.04204024,-0.01464,0.236681397,-144.0721736,0.026840697
-8.539999008,0.042033446,0,0.241559532,-126.1222055,0.029279999
-8.519999504,0.042026653,0,0.236674185,-108.1730933,0.029279999
-8.499999046,0.042019859,-0.00732,0.212279408,-90.22312527,0.029279767
-8.479999542,0.042013066,0.00244,0.200083716,-72.2740131,0.024399534
-8.459999084,0.042006272,0,0.219610228,-54.32404502,0.021961861
-8.43999958,0.041999479,0.036600001,0.246439993,-36.37493285,0.026841047
-8.419999123,0.041992686,-0.0244,0.246427779,-18.42496477,0.034155928
-8.399999619,0.041985892,-0.029279999,0.209840465,-0.475852596,0.021960232
-8.379999161,0.041979098,0.039039999,0.214720694,0.0973581,0.024400697
-8.359999657,0.041972304,-0.034159999,0.2171607,0.668884246,0.026839767
-8.339999199,0.041965509,-0.036600001,0.231806969,1.240437645,0.021960581
-8.319999695,0.041958715,-0.0122,0.261079997,1.811963792,0.0244
-8.299999237,0.041951921,0.029279999,0.248873948,2.383517191,0.026839534
-8.279999733,0.041945127,-0.00732,0.217162444,2.955043337,0.024400814
-8.259999275,0.041938332,-0.051239997,0.224482796,3.526596736,0.02683965
-8.239999771,0.041931538,0.036600001,0.244001384,4.098122882,0.024403489
-8.219999313,0.041924744,-0.046360001,0.248879533,4.669676282,0.036598837
-8.199999809,0.04191795,-0.02196,0.243996498,5.24107487,0.024400581
-8.179999352,0.041911156,0.01708,0.229359185,3.137479688,0.026840116
-8.159998894,0.041904362,-0.00244,0.212285806,1.033884507,0.029279418
-8.13999939,0.041897568,0.01952,0.236680001,-1.06961037,0.026839999
-8.119998932,0.041890774,-0.00732,0.251324194,-3.173205551,0.026839069
-8.099999428,0.041883981,0.026839999,0.273273481,-5.276700427,0.021961628
-8.07999897,0.041877187,-0.00488,0.253760678,-7.380295609,0.02683965
-8.059999466,0.041870393,-0.034159999,0.258646971,-9.483790485,0.024399302
-8.039999008,0.041863599,0.00976,0.283043711,-11.58738567,0.021960465
-8.019999504,0.041856805,-0.0122,0.322077078,-13.69088054,0.026838836
-7.999999046,0.041850032,0.00488,0.309878592,-15.79438567,0.02196
-7.979999542,0.042278032,-0.00732,0.280607895,-16.00927295,0.021962327
-7.959999084,0.042706051,-0.00244,0.3220865,-16.22417049,0.034157208
-7.93999958,0.043134051,-0.01464,0.33915441,-16.43905778,0.026840698
-7.919999123,0.043562071,-0.01952,0.300124067,-16.65395531,0.031717555
-7.899999619,0.04399007,0.00244,0.312322787,-16.8688426,0.024400232
-7.879999161,0.04441809,-0.00488,0.341591626,-17.08374014,0.026839999
-7.859999657,0.044846089,-0.00488,0.312319761,-17.29862743,0.026839999
-7.839999199,0.045274109,-0.00244,0.307446962,-17.51352496,0.026839999
-7.819999695,0.045702108,-0.0122,0.33671999,-17.72841225,0.026839999
-7.799999237,0.046130128,-0.00976,0.307443707,-17.94330978,0.026839999
-7.779999733,0.046123335,0,0.326964069,-16.64847698,0.026839999
-7.759999275,0.046116541,-0.00732,0.339155457,-15.35358243,0.026839999
-7.739999771,0.046109747,-0.00244,0.307445566,-14.05874962,0.026840697
-7.719999313,0.046102953,-0.00488,0.326960696,-12.76385507,0.029279767
-7.699999809,0.046096159,-0.00976,0.334275331,-11.46902227,0.026839999
-7.679999352,0.046089366,-0.00488,0.314760465,-10.17412772,0.026839999
-7.659999847,0.046082572,-0.00976,0.324522784,-8.879294912,0.026839999
-7.63999939,0.046075778,-0.00488,0.339159995,-7.584400363,0.026839999
-7.619998932,0.046068984,0.00244,0.317200471,-6.289505813,0.026842792
-7.599999428,0.04606219,-0.00488,0.319645681,-4.994673007,0.04147674
-7.57999897,0.046055396,-0.00488,0.336720688,-7.887806084,0.031719998
-7.559999466,0.046048603,0.02196,0.341593021,-10.7810009,0.031718602
-7.539999008,0.046041809,0.0122,0.31719954,-13.67433369,0.026838603
-7.519999504,0.046035015,-0.026839999,0.312319994,-16.56752851,0.012205234
-7.499999046,0.046028221,0.01708,0.312321274,-19.46086129,0.034159767
-7.479999542,0.046021428,0.00488,0.339153013,-22.35405611,0.02928093
-7.459999084,0.046014634,0.00488,0.302571169,-25.24738889,0.034154416
-7.43999958,0.04600784,-0.00488,0.331838931,-28.14058371,0.019522094
-7.419999123,0.046001046,0.02196,0.324515921,-31.03391649,0.034157557
-7.399999619,0.045994253,-0.00244,0.312320925,-33.92711131,0.026840465
-7.379999161,0.045552678,-0.034159999,0.322084872,-31.15269293,0.031717904
-7.359999657,0.045111083,-0.031719998,0.339158948,-28.37786631,0.0244
-7.339999199,0.044669467,-0.0244,0.31719826,-25.60290737,0.024401163
-7.319999695,0.044227872,-0.0122,0.309879988,-22.82808075,0.029279999
-7.299999237,0.043786256,0.00488,0.331835789,-20.05312181,0.026839999
-7.279999733,0.043344661,-0.0122,0.309873474,-17.27829518,0.026840814
-7.259999275,0.042903044,-0.00488,0.290364193,-14.50333624,0.02927965
-7.239999771,0.042461449,-0.00976,0.31964347,-11.72850962,0.026839999
-7.219999313,0.042019833,-0.00732,0.331837186,-8.953550679,0.026840698
-7.199999809,0.041578238,-0.00488,0.302557094,-6.178878953,0.034159999
-7.179999352,0.041136631,-0.01464,0.290360586,-6.652424905,0.03415965
-7.159999847,0.040695044,0.0122,0.302564655,-7.125948278,0.02684093
-7.13999939,0.040253436,-0.02196,0.326959997,-7.59949423,0.031719998
-7.119998932,0.039811829,-0.02196,0.309877196,-8.073040183,0.026839999
-7.099999428,0.039370242,0.02196,0.295243242,-8.546563555,0.026840814
-7.07999897,0.038928634,-0.026839999,0.305001753,-9.020109508,0.029278603
-7.059999466,0.038487048,-0.00488,0.317194422,-9.493632881,0.019522093
-7.039999008,0.03804544,-0.00488,0.297679525,-9.967178833,0.026839999
-7.019999504,0.037603853,-0.00488,0.292806989,-10.44070221,0.026840581
-6.999999046,0.037162266,-0.00244,0.322080103,-10.91419046,0.029279999
-6.979999542,0.037155473,-0.02196,0.324514872,-10.17765932,0.029279068
-6.959999084,0.03714868,0.00488,0.297678129,-9.441093052,0.024402791
-6.93999958,0.037141886,-0.0244,0.292801406,-8.70456191,0.031719648
-6.919999123,0.037135093,-0.01464,0.302566516,-7.967995647,0.029278371
-6.899999619,0.037128299,0.00488,0.322077892,-7.231464505,0.024400698
-6.879999161,0.037121506,-0.01464,0.300116506,-6.494898242,0.031718602
-6.859999657,0.037114713,0.00244,0.287920813,-5.7583671,0.026840116
-6.839999199,0.037107919,-0.01708,0.305004078,-5.021800837,0.029279418
-6.819999695,0.037101126,-0.00244,0.322079986,-4.285269695,0.026839999
-6.799999237,0.037094332,-0.00244,0.304996749,-3.548703432,0.024399534
-6.779999733,0.037522331,-0.01952,0.287925698,-3.401422185,0.021957557
-6.759999275,0.037950351,-0.01952,0.305002451,-3.254133914,0.014641396
-6.739999771,0.03837835,0.0122,0.322072309,-3.106852666,0.024400697
-6.719999313,0.038806369,-0.01708,0.295237192,-2.959564396,0.026839534
-6.699999809,0.039234368,-0.00244,0.265967569,-2.812283148,0.021962908
-6.679999352,0.039662388,0.026839999,0.297679525,-2.664994877,0.034159534
-6.659999847,0.040090387,-0.046360001,0.287922791,-2.51771363,0.024399534
-6.63999939,0.040518406,-0.01708,0.302553487,-2.370425359,0.021964653
-6.619998932,0.040946426,0.00244,0.285477665,-2.223137088,0.034158137
-6.599999428,0.041374425,0.02196,0.273284066,-2.075855841,0.024401628
-6.57999897,0.041367651,-0.00732,0.285479993,-3.837190517,0.029279301
-6.559999466,0.041360858,0.01708,0.285484878,-5.598532216,0.024400697
-6.539999008,0.041354064,0.00244,0.302559303,-7.359957904,0.026839999
-6.519999504,0.04134727,-0.058559999,0.295233006,-9.121299603,0.026839418
-6.499999046,0.041340476,0.0122,0.265961055,-10.88272529,0.024400232
-6.479999542,0.041333683,-0.0122,0.287921395,-12.64406699,0.029279534
-6.459999084,0.041326889,0,0.295239054,-14.40549268,0.026838138
-6.43999958,0.041320095,-0.00488,0.292797566,-16.16683438,0.021961396
-6.419999123,0.041313301,-0.00488,0.275719186,-17.92826007,0.03171674
-6.399999619,0.041306507,0.00244,0.273281158,-19.68960177,0.021960698
-6.379999161,0.041299713,-0.026839999,0.285482784,-15.81476814,0.029279999
-6.359999657,0.04129292,0,0.295239752,-11.93958175,0.029279883
-6.339999199,0.041286126,-0.01708,0.290352443,-8.064210566,0.026839999
-6.319999695,0.041279332,-0.0122,0.258639991,-4.189024173,0.026839999
-6.299999237,0.041272538,0.00488,0.263521864,-0.313652992,0.026841861
-6.279999733,0.041265744,-0.00244,0.27328488,3.561533401,0.036598373
-6.259999275,0.04125895,-0.00976,0.287922093,7.436904582,0.03171895
-6.239999771,0.041252156,-0.0122,0.302550928,11.31209097,0.024401395
-6.219999313,0.041245362,-0.00976,0.270839291,15.18746216,0.029279999
-6.199999809,0.041238568,-0.00244,0.263518839,19.06305375,0.029279999
-6.179999352,0.041231774,-0.0122,0.258641271,31.43629142,0.029279767
-6.159999847,0.04122498,-0.00244,0.285480458,43.80893909,0.024400465
-6.13999939,0.041218186,-0.00488,0.287917206,56.18217676,0.026839999
-6.119998932,0.041211391,-0.00488,0.28059812,68.55541443,0.026839999
-6.099999428,0.041204597,0.00244,0.270844061,80.9280621,0.026839999
-6.07999897,0.041197803,-0.00976,0.283043827,93.30129977,0.026840349
-6.059999466,0.041191009,-0.00488,0.309875801,105.6739474,0.029278604
-6.039999008,0.041184215,-0.0122,0.295238821,118.0471851,0.024400465
-6.019999504,0.041177421,0.01708,0.283037661,130.4198328,0.029279418
-5.999999046,0.041170627,-0.00244,0.273279878,142.7923707,0.026840232
-5.979999542,0.041163833,-0.041479997,0.270843713,140.4911213,0.031716739
-5.959999084,0.04115704,0.0122,0.290362795,138.1897621,0.01464
-5.93999958,0.041150246,0.01708,0.297676499,135.8885126,0.014640349
-5.919999123,0.041143453,-0.0122,0.27327918,133.5871534,0.017082442
-5.899999619,0.04113666,0.00732,0.270841851,131.2859039,0.024399767
-5.879999161,0.041129866,0.00976,0.290362098,128.9845447,0.021960698
-5.859999657,0.041123073,-0.02196,0.297680107,126.6832953,0.024400116
-5.839999199,0.041116279,-0.039039999,0.300115925,124.3819361,0.026839418
-5.819999695,0.041109486,-0.0244,0.283039987,122.0806866,0.0244
-5.799999237,0.041102692,-0.0244,0.270841851,119.7793274,0.026839069
-5.779999733,0.040661106,-0.029279999,0.280615453,95.57225097,0.021961628
-5.759999275,0.040219498,-0.026839999,0.326957554,71.36402023,0.026840349
-5.739999771,0.039777912,-0.00976,0.309873707,47.1569438,0.029278604
-5.719999313,0.039336304,-0.00976,0.287919533,22.94871307,0.024400232
-5.699999809,0.038894717,-0.00976,0.28304464,-1.258363358,0.026839999
-5.679999352,0.03845311,0.00244,0.302560002,-25.46659409,0.026839999
-5.659999847,0.038011523,-0.00488,0.302556743,-49.67367052,0.026839999
-5.63999939,0.037569915,-0.00244,0.285479993,-73.88190126,0.02684093
-5.619999886,0.037128329,-0.00488,0.285481389,-98.08897768,0.02927965
-5.599999428,0.036686721,-0.01708,0.295245685,-122.2972084,0.026839185
-5.57999897,0.036245113,-0.0122,0.312318598,-108.8598757,0.024400349
-5.559999466,0.035803527,-0.00488,0.302555814,-95.42138875,0.026840697
-5.539999008,0.035361919,-0.00488,0.287923722,-81.98226095,0.029280232
-5.519999504,0.034920332,0.00732,0.326955344,-68.54377395,0.031719998
-5.499999046,0.034478725,-0.029279999,0.307439983,-55.10464615,0.031719648
-5.479999542,0.034037138,0.00244,0.30744231,-41.66615916,0.02440093
-5.459999084,0.03359553,-0.00976,0.319636258,-28.22703135,0.029279999
-5.43999958,0.033153944,-0.031719998,0.309882432,-14.78854436,0.02927965
-5.419999123,0.032712336,0.01952,0.32695674,-1.349416559,0.026841628
-5.399999619,0.032270749,-0.01952,0.317198609,12.08907043,0.031719299
-5.379999161,0.032263914,-0.00976,0.302558606,10.35424917,0.024400697
-5.359999657,0.03225712,-0.00732,0.297681154,8.618063484,0.026840116
-5.339999199,0.032250326,-0.00976,0.32208115,6.881795012,0.029278836
-5.319999695,0.032243532,0,0.326959997,5.14560933,0.0244
-5.299999237,0.032236738,-0.031719998,0.300119996,3.409340858,0.029279068
-5.279999733,0.032229944,0.00488,0.300130581,1.673155176,0.024400814
-5.259999275,0.03222315,-0.00976,0.331836488,-0.063113295,0.026840349
-5.239999771,0.032216357,-0.01952,0.307437889,-1.799298977,0.029279301
-5.219999313,0.032209562,-0.0244,0.300123022,-3.535567449,0.026839999
-5.199999809,0.032202769,-0.02196,0.331841724,-5.271640688,0.026839999
-5.179999352,0.032195975,0.01952,0.339158017,-4.649756641,0.026839883
-5.159999847,0.032189181,-0.034159999,0.297686973,-4.027902246,0.02440093
-5.13999939,0.032182387,0.00488,0.334280915,-3.406018198,0.029279999
-5.119999886,0.032175594,0.01708,0.336718244,-2.784163803,0.029280349
-5.099999428,0.0321688,-0.034159999,0.324517549,-2.162279755,0.03171674
-5.07999897,0.032162006,-0.043919999,0.317205242,-1.540395707,0.02196
-5.059999466,0.032155212,0.036600001,0.353791623,-0.918541312,0.021963489
-5.039999008,0.032148418,-0.031719998,0.324518363,-0.296657265,0.034158603
-5.019999504,0.032141625,-0.041479997,0.30744987,0.32519713,0.019521744
-4.999999046,0.032134851,-0.00488,0.348918242,0.947010145,0.026840349
-4.979999542,0.032562851,0,0.312324183,0.07923469,0.034157672
-4.959999084,0.032990871,-0.01464,0.334278123,-0.788582146,0.021963722
-4.93999958,0.03341887,-0.02196,0.329397908,-1.656357601,0.031719648
-4.919999123,0.03384689,0.0244,0.314761628,-2.524174436,0.029279185
-4.899999619,0.034274889,-0.031719998,0.319641377,-3.391949892,0.026839999
-4.879999161,0.034702909,-0.01464,0.334282078,-4.259766727,0.026839999
-4.859999657,0.035130908,0.0122,0.341598023,-5.127542183,0.026840349
-4.839999199,0.035558928,-0.031719998,0.300129884,-5.995359018,0.034157091
-4.819999695,0.035986928,0.00244,0.341600001,-6.863134474,0.02196
-4.799999237,0.036414947,-0.01952,0.300120462,-7.730951309,0.029279534
-4.779999733,0.037277739,-0.00732,0.302570587,-7.929642715,0.026839185
-4.759999275,0.038140573,-0.01464,0.334268115,-8.128343595,0.024400349
-4.739999771,0.039003365,-0.02196,0.251337453,-8.327035,0.026839302
-4.719999313,0.039866198,0.00976,0.31231883,-8.52573588,0.024400465
-4.699999809,0.04072899,-0.0122,0.300102548,-8.724427285,0.029278836
-4.679999352,0.041591823,0.00244,0.226919877,-8.923128165,0.024400116
-4.659999847,0.042454615,-0.00732,0.224479538,-9.121819571,0.02684093
-4.63999939,0.043317448,-0.01464,0.222056748,-9.320520451,0.031718136
-4.619999886,0.04418024,-0.00244,0.265957215,-9.519211856,0.026840349
-4.599999428,0.045043073,-0.01708,0.246435922,-9.717912736,0.029279999
-4.57999897,0.045471114,-0.00488,0.23423825,-9.322980641,0.029279999
-4.559999466,0.045899113,-0.01464,0.222038602,-8.928039071,0.029279301
-4.539999008,0.046327133,-0.00732,0.217160932,-8.533078669,0.026840232
-4.519999504,0.046755133,-0.00244,0.22692581,-8.138137099,0.029279418
-4.499999046,0.047183152,-0.01952,0.251319539,-7.743176696,0.026839883
-4.479999542,0.047611152,0.0244,0.241558601,-7.348235127,0.024400465
-4.459999084,0.048039172,0.00244,0.234232551,-6.953274724,0.026839999
-4.439998627,0.048467191,-0.029279999,0.214718134,-6.558314322,0.026839999
-4.420000076,0.04889517,-0.0122,0.204968364,-6.163391585,0.026839302
-4.399999619,0.04932319,-0.00488,0.234239763,-5.768431182,0.024400232
-4.379999161,0.049316437,-0.00976,0.231799292,-6.62185048,0.026841395
-4.359998703,0.049309643,-0.026839999,0.229359534,-7.475388841,0.031719532
-4.340000153,0.049302849,0.0122,0.224477211,-8.328845805,0.026839534
-4.319999695,0.049296055,0.00488,0.20984,-9.182384166,0.0244
-4.299999237,0.04928926,-0.01464,0.214718134,-10.03592253,0.012200931
-4.279998779,0.049282466,-0.00976,0.204972086,-10.88946089,0.01708
-4.260000229,0.049275672,-0.00976,0.236679303,-11.74291785,0.017080931
-4.239999771,0.049268877,0.00488,0.229359999,-12.59645621,0.026839302
-4.219999313,0.049262083,-0.00976,0.229358836,-13.44999457,0.024399767
-4.199998856,0.049255288,-0.00976,0.217150928,-14.30347576,0.021961395
-4.180000305,0.049248496,-0.01464,0.185440004,-14.55748241,0.026839999
-4.159999847,0.049241702,-0.00732,0.183000929,-14.81151329,0.0244
-4.13999939,0.049234908,-0.0122,0.1878893,-15.06554417,0.0244
-4.119998932,0.049228115,-0.00732,0.212283249,-15.31957504,0.02440093
-4.100000381,0.049221322,-0.01464,0.22935302,-15.5735817,0.029278604
-4.079999924,0.049214528,-0.0122,0.204954868,-15.82761257,0.0244
-4.059999466,0.049207735,-0.0122,0.151271626,-16.08164345,0.0244
-4.039999008,0.049200941,-0.00732,0.122002321,-16.33567433,0.024400465
-4.01999855,0.049194148,-0.01464,0.146394421,-16.5897052,0.029279301
-4,0.049187355,-0.00488,0.12687999,-16.84371185,0.026839999
-3.979999542,0.048745747,-0.00732,0.129317668,-18.47604622,0.029279534
-3.959999084,0.048304139,0,0.117129304,-20.1083806,0.02684093
-3.939998627,0.047862532,-0.00488,0.141518597,-21.74071497,0.029279068
-3.920000076,0.047420966,-0.0122,0.134199294,-23.37289367,0.024400697
-3.899999619,0.046979358,-0.00732,0.131760001,-25.00522804,0.026839767
-3.879999161,0.046537751,-0.00732,0.131757907,-26.63756241,0.024400697
-3.859998703,0.046096143,-0.00244,0.124442792,-28.26989679,0.026840232
-3.840000153,0.045654577,0,0.153717665,-29.90207549,0.029279999
-3.819999695,0.04521297,-0.060999997,0.141519994,-31.53440986,0.029279999
-3.799999237,0.044771362,-0.00732,0.124442792,-33.16674423,0.026840465
-3.779998779,0.044329754,-0.00488,0.139074419,-29.75529959,0.029279069
-3.760000229,0.043888189,-0.0244,0.124438603,-26.34418028,0.026839767
-3.739999771,0.043446581,0.0122,0.109802788,-22.93273564,0.024402093
-3.719999313,0.043004973,0.00244,0.119558367,-19.521291,0.031719067
-3.699998856,0.042563366,0.01464,0.102482088,-16.10984635,0.021961395
-3.680000305,0.0421218,-0.0244,0.109799996,-12.69872704,0.026839999
-3.659999847,0.041680193,-0.031719998,0.104921396,-9.287282402,0.029279534
