Time,Plasmact,H-alpha,Mirnov,DeltaR,SXR
-9.659998894,0.005078394,-0.048799999,0.097598835,113.6984397,0.031719416
-9.63999939,0.004653792,0.026839999,0.092720002,74.02603468,0.029279999
-9.619998932,0.004229169,-0.01464,0.097599067,34.3517379,0.02928093
-9.599999428,0.003804567,-0.031719998,0.092730587,-5.320667105,0.034159999
-9.57999897,0.003814737,0.031719998,0.124437905,-5.388777984,0.034159301
-9.559999466,0.003824927,-0.01952,0.10980209,-5.454997088,0.029281395
-9.539999008,0.003835118,-0.01952,0.1171193,-5.52121935,0.034159534
-9.519999504,0.003845309,0,0.109795343,-5.587438454,0.029281163
-9.499999046,0.0038555,-0.01708,0.090280345,-5.653660716,0.034159883
-9.479999542,0.00386569,0.01708,0.097600929,-5.71987982,0.031719532
-9.459999084,0.003875881,-0.043919999,0.102484647,-5.786102082,0.029282791
-9.43999958,0.003886072,-0.00488,0.114678952,-5.852321186,0.036598605
-9.419999123,0.003896263,-0.026839999,0.107361626,-5.918543448,0.026841628
-9.399999619,0.003906453,0,0.112238372,-5.984762552,0.031719765
-9.379999161,0.004351425,-0.0122,0.095158604,-5.29276378,0.029279999
-9.359999657,0.004796416,-0.029279999,0.090280229,-4.600725693,0.029280232
-9.339999199,0.005241429,-0.0122,0.095158255,-3.908654606,0.034158836
-9.319999695,0.005686421,-0.00976,0.087839998,-3.216616518,0.029279999
-9.299999237,0.006131434,-0.0244,0.092725122,-2.524545431,0.039039068
-9.279999733,0.006576426,0.00488,0.11956081,-1.832507344,0.034157557
-9.259999275,0.007021439,0.00732,0.121995805,-1.140436257,0.026840698
-9.239999771,0.007466431,-0.056120001,0.092721398,-0.448398169,0.031720695
-9.219999313,0.007911444,0.00976,0.097598602,0.243672918,0.034159068
-9.199999809,0.008356415,-0.00976,0.082960576,0.919936096,0.024402326
-9.179999352,0.008366606,-0.00732,0.0854,-329.2193816,0.034159883
-9.159998894,0.008376797,-0.01708,0.085401745,-659.3586993,0.031720579
-9.13999939,0.008386988,0,0.092720002,-989.4822751,0.034159999
-9.119998932,0.008397179,0.00244,0.107359532,-1319.621593,0.034159068
-9.099999428,0.008407369,-0.043919999,0.104922443,-1649.745169,0.029281628
-9.07999897,0.00841756,0.00244,0.112237209,-1979.884486,0.034159301
-9.059999466,0.008427751,-0.01952,0.092718606,-2310.008062,0.029281395
-9.039999008,0.008437942,-0.0122,0.087838602,-2640.14738,0.034159999
-9.019999504,0.008448132,-0.00976,0.073203492,-2970.270955,0.034158254
-8.999999046,0.008458344,-0.00976,0.087841511,-3300.378869,0.026840232
-8.979999542,0.008903327,-0.00244,0.119557668,-2971.925606,0.031719067
-8.959999084,0.009348332,-0.034159999,0.107349761,-2643.45668,0.02684093
-8.93999958,0.009793315,0.00488,0.080520695,-2315.003417,0.029280698
-8.919999123,0.01023832,-0.01708,0.085397557,-1986.534492,0.034159185
-8.899999619,0.010683303,-0.026839999,0.078083024,-1658.081229,0.031719765
-8.879999161,0.011128307,0,0.109795808,-1329.612303,0.029279999
-8.859999657,0.01157329,-0.02196,0.095159767,-1001.15904,0.029280232
-8.839999199,0.012018295,-0.00244,0.090279996,-672.6901148,0.034158836
-8.819999695,0.012463278,-0.029279999,0.090279996,-344.2368516,0.029279999
-8.799999237,0.012908283,0.034159999,0.075640931,-15.76792622,0.039039999
-8.779999733,0.013788059,-0.00732,0.080527325,-14.05408688,0.039034299
-8.759999275,0.014667877,-0.053679999,0.102475456,-12.34016582,0.021963491
-8.739999771,0.015547654,-0.031719998,0.070764184,-10.62632648,0.046352324
-8.719999313,0.016427472,-0.034159999,0.085401629,-8.912405422,0.019521629
-8.699999809,0.017307248,-0.0122,0.102483484,-7.198566085,0.03659942
-8.679999352,0.018187067,-0.034159999,0.117119416,-5.484645025,0.034159883
-8.659998894,0.019066885,0.00244,0.104917673,-3.770723964,0.031720579
-8.63999939,0.019946661,0.036600001,0.09516,-2.056884628,0.034159999
-8.619998932,0.02082648,-0.00488,0.085400931,-0.342963567,0.024402327
-8.599999428,0.021706256,0.00488,0.090285696,1.37087577,0.036597558
-8.57999897,0.020846903,0.00732,0.107360347,0.589208904,0.029280349
-8.559999466,0.019987507,-0.01464,0.109799996,-0.192539686,0.0317193
-8.539999008,0.019128071,-0.02196,0.109798832,-0.974325554,0.029280232
-8.519999504,0.018268675,-0.01708,0.097599416,-1.756074144,0.031719416
-8.499999046,0.017409239,-0.00976,0.095159302,-2.537860011,0.029280581
-8.479999542,0.016549844,-0.01708,0.08052372,-3.319608601,0.041478601
-8.459999084,0.015690407,-0.00976,0.10004651,-4.101394469,0.034159999
-8.43999958,0.014831012,-0.01464,0.117120347,-4.883143059,0.034159301
-8.419999123,0.013971575,-0.01708,0.119551853,-5.664928926,0.029282442
-8.399999619,0.01311218,-0.01464,0.095158604,-6.446677516,0.036599536
-8.379999161,0.012252727,-0.01708,0.080528372,-6.391679768,0.031720695
-8.359999657,0.011393316,-0.0122,0.10979988,-6.336604839,0.034159767
-8.339999199,0.010533863,-0.0122,0.107359416,-6.281527283,0.029280581
-8.319999695,0.009674451,-0.01952,0.10492,-6.226452354,0.031719998
-8.299999237,0.008814998,-0.00732,0.095157673,-6.171374798,0.034159999
-8.279999733,0.007955587,-0.01708,0.082968137,-6.116299868,0.034158371
-8.259999275,0.007096134,-0.00976,0.107359649,-6.061222313,0.029280698
-8.239999771,0.006236722,-0.00488,0.10491651,-6.006147383,0.034159301
-8.219999313,0.00537727,-0.0122,0.092719536,-5.951069827,0.031719998
-8.199999809,0.004517858,-0.01952,0.087843488,-5.895917906,0.031719998
-8.179999352,0.003658422,-0.0122,0.102479529,-4.226172038,0.031719998
-8.159998894,0.002798985,-0.02196,0.092728145,-2.556426169,0.031719416
-8.13999939,0.00193959,-0.0244,0.12687999,-0.886759918,0.029279999
-8.119998932,0.001080154,-0.00976,0.107358602,0.782985951,0.031720463
-8.099999428,0.000220758,-0.00732,0.10004081,2.452652202,0.034159185
-8.07999897,-0.000638678,-0.00732,0.102478947,4.122398071,0.031719998
-8.059999466,-0.001498073,0,0.095164188,5.792064322,0.031717206
-8.039999008,-0.00235751,0.053679999,0.10980116,7.461810191,0.021960232
-8.019999504,-0.003216905,0.0122,0.121993596,9.131476442,0.024402908
-7.999999046,-0.00407632,-0.070759997,0.09516,10.80114298,0.036599768
-7.979999542,-0.004500923,0.043919999,0.09516,10.80712149,0.031719532
-7.959999084,-0.004925545,-0.039039999,0.095170236,10.81310028,0.029282791
-7.93999958,-0.005350148,0.00244,0.122001739,10.81907879,0.036599652
-7.919999123,-0.005774771,-0.031719998,0.134191849,10.82505758,0.034157557
-7.899999619,-0.006199373,-0.036600001,0.109799065,10.83103609,0.026841163
-7.879999161,-0.006623996,0.02196,0.100037902,10.83701488,0.039037207
-7.859999657,-0.007048598,-0.01952,0.092719769,10.84299339,0.029280116
-7.839999199,-0.007473221,0.026839999,0.087842325,10.84897219,0.031719416
-7.819999695,-0.007897823,-0.01708,0.097599998,10.8549507,0.029279999
-7.799999237,-0.008322446,-0.051239997,0.114679534,10.86092949,0.029281396
-7.779999733,-0.008312255,0.01708,0.112236745,8.848402479,0.036597558
-7.759999275,-0.008302064,-0.026839999,0.102476503,6.835779501,0.029281047
-7.739999771,-0.008291874,-0.00976,0.07808279,4.82325249,0.036598605
-7.719999313,-0.008281683,-0.031719998,0.087840929,2.810629512,0.031719532
-7.699999809,-0.008271493,-0.0122,0.097602906,0.798102502,0.026841744
-7.679999352,-0.008261302,-0.00976,0.109799298,-1.214520476,0.03415965
-7.659999847,-0.008251111,-0.0122,0.095166049,-3.227047487,0.026841395
-7.63999939,-0.00824092,0.051239997,0.12687999,-5.239670464,0.034159999
-7.619998932,-0.008230729,-0.063439995,0.102474409,-7.252293442,0.029282327
-7.599999428,-0.008220539,-0.01464,0.073212216,-9.264820453,0.041475926
-7.57999897,-0.007775555,0.031719998,0.109797552,-8.928911381,0.029279999
-7.559999466,-0.007330572,-0.060999997,0.092729075,-8.592906342,0.029282791
-7.539999008,-0.006885567,0.00244,0.124436974,-8.256885281,0.039039068
-7.519999504,-0.006440584,-0.034159999,0.09271942,-7.920880242,0.029280581
-7.499999046,-0.005995579,0.01708,0.090279415,-7.584859181,0.031719881
-7.479999542,-0.005550596,-0.039039999,0.078079533,-7.248854142,0.029280465
-7.459999084,-0.005105591,-0.0244,0.075652098,-6.912833081,0.031721859
-7.43999958,-0.004660608,0.01464,0.107358951,-6.576828042,0.036599303
-7.419999123,-0.004215603,-0.053679999,0.100047325,-6.240806981,0.031721626
-7.399999619,-0.00377062,0.00488,0.121997434,-5.904801942,0.036599303
-7.379999161,-0.003325607,-0.02196,0.095150927,-5.432775947,0.029281395
-7.359999657,-0.002880615,-0.0122,0.063441042,-4.960759489,0.034159999
-7.339999199,-0.002435602,-0.0122,0.085401163,-4.488720523,0.034159418
-7.319999695,-0.00199061,-0.034159999,0.090279996,-4.016704064,0.031719998
-7.299999237,-0.001545597,0.01464,0.117117205,-3.544665098,0.034159068
-7.279999733,-0.001100605,-0.029279999,0.102482437,-3.07264864,0.029281628
-7.259999275,-0.000655592,-0.0244,0.109799298,-2.600609674,0.034160348
-7.239999771,-0.0002106,-0.039039999,0.10491302,-2.128593215,0.036600001
-7.219999313,0.000234413,0.00976,0.080522324,-1.656554249,0.036599768
-7.199999809,0.000679425,-0.02196,0.104921163,-1.184537032,0.034158836
-7.179999352,0.001559243,0.00244,0.109800112,-0.696585793,0.029279767
-7.159999847,0.00243902,-0.060999997,0.112234883,-0.20865782,0.024401861
-7.13999939,0.003318838,-0.01464,0.0854,0.279293419,0.034159999
-7.119998932,0.004198656,0.00732,0.078080464,0.767244659,0.034157672
-7.099999428,0.005078432,0.00244,0.080524882,1.255172631,0.021966514
-7.07999897,0.005958251,-0.034159999,0.095161396,1.743123871,0.041477205
-7.059999466,0.006838027,-0.01708,0.10491651,2.231051843,0.021964187
-7.039999008,0.007717845,0.00732,0.092720002,2.719003083,0.036599303
-7.019999504,0.008597621,-0.043919999,0.09271942,3.206931055,0.029281744
-6.999999046,0.009477377,-0.00488,0.09028116,3.694916438,0.036599768
-6.979999542,0.009052775,0.00244,0.114680465,4.898855619,0.031719998
-6.959999084,0.008628152,-0.01708,0.117118137,6.10285221,0.031721859
-6.93999958,0.00820355,-0.01708,0.112238256,7.306791391,0.036599303
-6.919999123,0.007778927,-0.0244,0.100037553,8.510787982,0.031719998
-6.899999619,0.007354324,-0.01952,0.092719304,9.714727163,0.031719998
-6.879999161,0.006929702,-0.026839999,0.0854,10.91872375,0.031719998
-6.859999657,0.006505099,-0.01708,0.085401629,12.12266294,0.031719765
-6.839999199,0.006080477,-0.00976,0.119557088,13.32665953,0.026842326
-6.819999695,0.005655874,0.00488,0.107359998,14.53059871,0.036600001
-6.799999237,0.005231251,-0.01952,0.104915345,15.7345953,0.041478601
-6.779999733,0.004806649,-0.01708,0.080524068,13.07804088,0.034159999
-6.759999275,0.004382026,-0.00976,0.0927207,10.42135979,0.034159999
-6.739999771,0.003957424,-0.02196,0.097602092,7.764805379,0.034159999
-6.719999313,0.003532801,-0.02196,0.104919767,5.108124287,0.034159999
-6.699999809,0.003108199,-0.02196,0.102479994,2.451569873,0.034159418
-6.679999352,0.002683576,-0.039039999,0.10247918,-0.205111219,0.031719998
-6.659999847,0.002258974,-0.041479997,0.085401862,-2.861665633,0.031720463
-6.63999939,0.001834351,-0.034159999,0.095162792,-5.518346725,0.034159069
-6.619998932,0.001409728,-0.031719998,0.102482322,-8.175027816,0.031720463
-6.599999428,0.000985126,-0.01708,0.114678371,-10.83158223,0.034159999
-6.57999897,0.00012571,-0.00976,0.109797203,-10.74154873,0.034159999
-6.559999466,-0.000733685,-0.00244,0.090282788,-10.65138856,0.034159999
-6.539999008,-0.001593121,-0.00732,0.100040462,-10.56122409,0.034160232
-6.519999504,-0.002452516,-0.029279999,0.104922908,-10.47106391,0.036598256
-6.499999046,-0.003311953,-0.0244,0.117119881,-10.38089944,0.029280116
-6.479999542,-0.004171348,0.00244,0.11467581,-10.29073926,0.031720463
-6.459999084,-0.005030784,-0.00732,0.09271721,-10.20057479,0.034159069
-6.43999958,-0.00589018,-0.039039999,0.085400698,-10.11041461,0.031719998
-6.419999123,-0.006749616,-0.00244,0.090285696,-10.02025014,0.031720812
-6.399999619,-0.007609011,-0.043919999,0.107361162,-9.930089966,0.034159999
-6.379999161,-0.008033683,-0.029279999,0.119559996,-94.32498669,0.034157906
-6.359999657,-0.008458294,-0.0122,0.119559065,-178.7239166,0.026840349
-6.339999199,-0.008882925,-0.046360001,0.100040578,-263.126871,0.034160581
-6.319999695,-0.009307535,0.034159999,0.102479994,-347.5258009,0.036600001
-6.299999237,-0.009732166,-0.0244,0.097601395,-431.9287553,0.02928093
-6.279999733,-0.010156777,-0.0122,0.104918371,-516.3276852,0.034158371
-6.259999275,-0.010581407,-0.026839999,0.100040345,-600.7306396,0.029279999
-6.239999771,-0.011006018,-0.00976,0.102483484,-685.1295695,0.029282093
-6.219999313,-0.011430649,0.00488,0.114678603,-769.5325239,0.03659907
-6.199999809,-0.011855259,-0.051239997,0.100040578,-853.9233896,0.026842326
-6.179999352,-0.012279882,0.0122,0.102480111,-769.2046312,0.036599885
-6.159999847,-0.012704484,-0.02196,0.104920931,-684.4899124,0.034159999
-6.13999939,-0.013129107,-0.02196,0.109797204,-599.7711541,0.03416093
-6.119998932,-0.01355373,0.00732,0.102477667,-515.0523957,0.03659907
-6.099999428,-0.013978332,-0.031719998,0.090282439,-430.3376769,0.03172244
-6.07999897,-0.014402955,0.00244,0.097600696,-345.6189185,0.039038603
-6.059999466,-0.014827557,-0.031719998,0.102482786,-260.9041998,0.029279999
-6.039999008,-0.01525218,0,0.112240002,-176.1854414,0.029280232
-6.019999504,-0.015676782,-0.00732,0.112234185,-91.47072262,0.031717671
-5.999999046,-0.016101384,-0.053679999,0.087840115,-6.755989388,0.021960931
-5.979999542,-0.016091194,-0.00976,0.090282789,-6.452564699,0.04147767
-5.959999084,-0.016081003,0.036600001,0.104916277,-6.14912554,0.029279999
-5.93999958,-0.016070812,-0.060999997,0.095162095,-5.845700851,0.029281745
-5.919999123,-0.016060621,-0.00732,0.109796739,-5.542261693,0.041475926
-5.899999619,-0.016050431,-0.00244,0.1000386,-5.238837004,0.029280232
-5.879999161,-0.01604024,-0.00732,0.085400698,-4.935397846,0.031720695
-5.859999657,-0.01603005,-0.00732,0.087840464,-4.631973156,0.034159999
-5.839999199,-0.016019859,-0.031719998,0.097604069,-4.328533998,0.034159999
-5.819999695,-0.016009668,0.0244,0.11468,-4.025109309,0.034159999
-5.799999237,-0.015999477,-0.053679999,0.082960926,-3.721670151,0.031720463
-5.779999733,-0.015989287,-0.00244,0.087839998,-4.103317976,0.034160814
-5.759999275,-0.015979096,0.034159999,0.087841395,-4.484984001,0.036598954
-5.739999771,-0.015968906,-0.01708,0.097604186,-4.866631826,0.029281395
-5.719999313,-0.015958715,-0.00732,0.112239303,-5.24829785,0.034159301
-5.699999809,-0.015948524,-0.046360001,0.104918837,-5.629945676,0.026841744
-5.679999352,-0.015938333,0.029279999,0.100039414,-6.0116117,0.034160116
-5.659999847,-0.015928143,-0.053679999,0.087839533,-6.393259526,0.036599536
-5.63999939,-0.015917952,0,0.085413028,-6.77492555,0.034159999
-5.619999886,-0.015907762,0.01952,0.119557901,-7.156573376,0.034159301
-5.599999428,-0.015897571,-0.060999997,0.104921628,-7.5382394,0.029281628
-5.57999897,-0.015452587,-0.01464,0.109795109,-7.320285024,0.03415965
-5.559999466,-0.015007603,-0.031719998,0.07564349,-7.102312449,0.031719998
-5.539999008,-0.014562599,-0.031719998,0.087840464,-6.88432948,0.031719998
-5.519999504,-0.014117616,-0.031719998,0.0927264,-6.666356905,0.031718834
-5.499999046,-0.013672611,0.00244,0.119558716,-6.448373937,0.026839999
-5.479999542,-0.013227628,-0.00488,0.092716278,-6.230401362,0.02684093
-5.459999084,-0.012782623,-0.026839999,0.073210239,-6.012418393,0.031716275
-5.43999958,-0.01233764,0.0122,0.100039647,-5.794445818,0.021963491
-5.419999123,-0.011892635,-0.031719998,0.097600812,-5.576462849,0.046351858
-5.399999619,-0.011447652,-0.039039999,0.100039763,-5.358490274,0.021961861
-5.379999161,-0.011002639,-0.00244,0.097599998,-99.38690732,0.04147581
-5.359999657,-0.010557647,-0.031719998,0.097599998,-193.4198291,0.026840349
-5.339999199,-0.010112634,-0.00732,0.097602906,-287.4572349,0.034159418
-5.319999695,-0.009667642,0,0.109799996,-381.4901566,0.031719998
-5.299999237,-0.009222629,-0.0244,0.09272326,-475.5275624,0.02928093
-5.279999733,-0.008777637,-0.00732,0.109794296,-569.5604842,0.034155928
-5.259999275,-0.008332624,-0.041479997,0.092723144,-663.5978899,0.021961745
-5.239999771,-0.007887632,-0.01464,0.114679302,-757.6308117,0.034158603
-5.219999313,-0.007442619,-0.029279999,0.112237674,-851.6682174,0.029280232
-5.199999809,-0.006997668,-0.0122,0.087843488,-945.6921803,0.031719998
-5.179999352,-0.007422291,-0.00976,0.102480227,-851.8429842,0.031719998
-5.159999847,-0.007846894,-0.0122,0.10736186,-757.998263,0.031720463
-5.13999939,-0.008271516,-0.01708,0.117111622,-664.1490669,0.03416093
-5.119999886,-0.008696119,0.01708,0.095158953,-570.3043457,0.036600699
-5.099999428,-0.009120741,-0.00732,0.087841627,-476.4551496,0.041477555
-5.07999897,-0.009545364,-0.01952,0.092721398,-382.6059534,0.03415965
-5.059999466,-0.009969967,-0.01708,0.102482786,-288.7612323,0.031719998
-5.039999008,-0.010394589,-0.00976,0.112240234,-194.9120361,0.031719765
-5.019999504,-0.010819192,-0.029279999,0.114678836,-101.0673149,0.029280581
-4.999999046,-0.011243835,-0.0244,0.109799065,-7.219375115,0.031719881
-4.979999542,-0.01210323,-0.00244,0.090279996,60.27933441,0.029280465
-4.959999084,-0.012962667,0.00732,0.09028558,127.7812626,0.031719998
-4.93999958,-0.013822062,-0.01952,0.104921745,195.2799721,0.031720347
-4.919999123,-0.014681498,-0.036600001,0.117120812,262.7819003,0.034159185
-4.899999619,-0.015540893,0.00732,0.119557668,330.2806098,0.03172023
-4.879999161,-0.016400329,-0.0244,0.095160698,397.782538,0.034159301
-4.859999657,-0.017259725,-0.01952,0.097599765,465.2812476,0.031719881
-4.839999199,-0.018119161,0.00732,0.092722328,532.7831758,0.029280581
-4.819999695,-0.018978556,-0.00488,0.102479994,600.2818853,0.031719998
-4.799999237,-0.019837992,-0.01464,0.126875335,667.7838135,0.031719998
-4.779999733,-0.020697388,-0.026839999,0.102475923,612.511196,0.031719998
-4.759999275,-0.021556824,-0.00244,0.090280345,557.2359428,0.031720347
-4.739999771,-0.022416219,-0.00488,0.092722794,501.9633253,0.034157906
-4.719999313,-0.023275656,-0.051239997,0.102481623,446.6880721,0.026840465
-4.699999809,-0.024135051,-0.01952,0.119559414,391.4154546,0.031718834
-4.679999352,-0.024994488,0.0244,0.117118601,336.1402014,0.026840116
-4.659999847,-0.025853883,-0.058559999,0.08784186,280.8675839,0.02928093
-4.63999939,-0.026713319,0.00976,0.09760372,225.5923307,0.034158138
-4.619999886,-0.027572715,-0.00976,0.107361394,170.3197132,0.029280349
-4.599999428,-0.028432151,-0.02196,0.117115926,115.04446,0.031719998
-4.57999897,-0.028422002,-0.00732,0.104916509,103.1280555,0.031719648
-4.559999466,-0.028411811,-0.01952,0.080529768,91.21428666,0.029282791
-4.539999008,-0.028401621,0.00976,0.114677905,79.29994971,0.039039068
-4.519999504,-0.02839143,-0.039039999,0.092723492,67.38618086,0.029281163
-4.499999046,-0.028381239,-0.00976,0.107360114,55.47184391,0.034159767
-4.479999542,-0.028371049,0.00488,0.109795807,43.55807507,0.029280465
-4.459999084,-0.028360858,-0.034159999,0.08784279,31.64373812,0.031720928
-4.439998627,-0.028350667,0.00488,0.095164189,19.72940117,0.034159534
-4.420000076,-0.028340477,-0.026839999,0.117122789,7.816200435,0.0317193
-4.399999619,-0.028330286,0,0.126879525,-4.098136514,0.029280465
-4.379999161,-0.028320095,-0.026839999,0.121991619,-2.512063541,0.034159301
-4.359998703,-0.028309903,-0.02196,0.092719536,-0.924702975,0.031720463
-4.340000153,-0.028299713,0.00488,0.087837672,0.662506212,0.036600001
-4.319999695,-0.028289522,-0.063439995,0.07564,2.249866778,0.036600001
-4.299999237,-0.028279331,-0.00976,0.109802323,3.837227345,0.036597674
-4.279998779,-0.028269139,0.02196,0.121996272,5.424587911,0.02440093
-4.260000229,-0.028258949,-0.092720002,0.112237907,7.011797098,0.026841163
-4.239999771,-0.028248758,0.01708,0.09028209,8.599157664,0.039035812
-4.219999313,-0.028238566,0.00244,0.097600696,10.18651823,0.024401163
-4.199998856,-0.028228334,-0.01952,0.104926281,11.77357463,0.036599303
-4.180000305,-0.027783372,-0.048799999,0.12687999,10.17165066,0.034159999
-4.159999847,-0.027338367,0.00488,0.1097986,8.569573897,0.029281396
-4.13999939,-0.026893363,0.01464,0.10247348,6.967497137,0.036597209
-4.119998932,-0.026448358,-0.053679999,0.085401397,5.365420377,0.02928093
-4.100000381,-0.026003396,-0.0122,0.092725585,3.763496399,0.034158603
-4.079999924,-0.025558392,-0.00732,0.112238838,2.161419639,0.029280465
-4.059999466,-0.025113387,-0.01708,0.100039996,0.559342879,0.034160697
-4.039999008,-0.024668383,0.034159999,0.100038833,-1.042733881,0.036599303
-4.01999855,-0.024223378,-0.02196,0.087837207,-2.644810641,0.029281395
-4,-0.023778416,0.02196,0.078079998,-4.246734619,0.034159999
-3.979999542,-0.022898598,-0.01464,0.102483718,-4.304244518,0.031719067
-3.959999084,-0.02201878,-0.01952,0.121991619,-4.361754418,0.026842791
-3.939998627,-0.021138962,0.00244,0.100035807,-4.419264317,0.034159068
-3.920000076,-0.020259228,-0.039039999,0.078086978,-4.476768732,0.029281395
-3.899999619,-0.019379409,0.00732,0.10248046,-4.534278631,0.034159767
-3.879999161,-0.018499591,-0.0244,0.107358602,-4.591788531,0.031719998
-3.859998703,-0.017619773,-0.01464,0.102479296,-4.64929843,0.031719765
-3.840000153,-0.016740039,-0.029279999,0.095162326,-4.706802845,0.029279069
-3.819999695,-0.015860221,-0.02196,0.107359998,-4.764312744,0.0244
-3.799999237,-0.014980403,-0.01708,0.134195337,-4.821822643,0.031716739
