Time,Plasmact,H-alpha,Mirnov,DeltaR,SXR
-8.63999939,-0.017935722,-0.00976,0.090279996,-4.767776008,0.02196
-8.619998932,-0.017833813,0,0.114678138,-3.915364025,0.026839534
-8.599999428,-0.017731908,-0.051239997,0.104924885,-3.062992687,0.024400814
-8.57999897,-0.017629999,0.00976,0.119557901,-6.41589776,0.026839301
-8.559999466,-0.017528094,-0.0244,0.10492,-9.768843478,0.021961395
-8.539999008,-0.017426185,-0.01708,0.10492,-13.12194908,0.026839767
-8.519999504,-0.01732428,-0.00488,0.104914184,-16.4748948,0.024399418
-8.499999046,-0.017222371,-0.029279999,0.080519764,-19.8280004,0.021960116
-8.479999542,-0.017120467,0.00732,0.075642328,-23.18094612,0.0244
-8.459999084,-0.017018557,-0.031719998,0.087843721,-26.53405172,0.02440093
-8.43999958,-0.016916653,-0.02196,0.097602093,-29.88699744,0.026839301
-8.419999123,-0.016814744,-0.034159999,0.11223593,-33.24010304,0.021960814
-8.399999619,-0.016712839,-0.00976,0.100040694,-36.59304876,0.0244
-8.379999161,-0.016610928,0.00976,0.107359998,-33.38307317,0.0244
-8.359999657,-0.016509021,-0.036600001,0.107359416,-30.17262472,0.024400232
-8.339999199,-0.01640711,-0.026839999,0.09516,-26.96202318,0.029279999
-8.319999695,-0.016305203,-0.00244,0.09516,-23.75157473,0.029279999
-8.299999237,-0.016203292,-0.029279999,0.085401397,-20.54097319,0.029279999
-8.279999733,-0.016101385,-0.026839999,0.092720002,-17.33052474,0.029275928
-8.259999275,-0.015999474,-0.034159999,0.092722097,-14.1199232,0.017081047
-8.239999771,-0.015897567,-0.01952,0.107357904,-10.90947474,0.024401395
-8.219999313,-0.015795656,0.00488,0.100039996,-7.698873204,0.029279534
-8.199999809,-0.015693728,-0.01464,0.100041741,-4.488621052,0.024399418
-8.179999352,-0.015157005,-0.01464,0.107360347,-5.394804222,0.021960581
-8.159998894,-0.014620282,-0.065880001,0.11468,-6.300987391,0.034158254
-8.13999939,-0.014083585,-0.00244,0.11468,-7.207127352,0.026839999
-8.119998932,-0.013546862,-0.046360001,0.117120463,-8.113310521,0.012201862
-8.099999428,-0.013010165,-0.01708,0.119559182,-9.019450482,0.021963257
-8.07999897,-0.012473442,-0.00732,0.117116856,-9.925633651,0.031719299
-8.059999466,-0.011936744,-0.0122,0.095162094,-10.83177361,0.026839302
-8.039999008,-0.011400021,-0.0122,0.10248046,-11.73795678,0.0244
-8.019999504,-0.010863324,-0.0244,0.1073536,-12.64409674,0.024400581
-7.999999046,-0.010326643,-0.01952,0.080520346,-13.55021538,0.026839534
-7.979999542,-0.010659531,0.00488,0.087844188,-13.1031735,0.017079534
-7.959999084,-0.010992435,-0.01464,0.109799996,-12.6561103,0.01464093
-7.93999958,-0.011325323,-0.00488,0.109799647,-12.20906842,0.017080698
-7.919999123,-0.011658227,-0.00732,0.107364069,-11.76200522,0.021961628
-7.899999619,-0.011991116,0.00244,0.119559763,-11.31496334,0.026839999
-7.879999161,-0.01232402,-0.01464,0.117120696,-10.86790014,0.026838604
-7.859999657,-0.012656908,-0.01952,0.119559763,-10.42085826,0.021960116
-7.839999199,-0.012989812,-0.0244,0.11467651,-9.973795061,0.024399418
-7.819999695,-0.013322701,-0.01952,0.100039996,-9.526753179,0.02196
-7.799999237,-0.013655605,-0.01464,0.095160931,-9.07968998,0.029279068
-7.779999733,-0.014423286,-0.01708,0.100041625,-8.284439917,0.024400814
-7.759999275,-0.015191003,-0.0122,0.104919302,-7.489151933,0.026839301
-7.739999771,-0.015958684,-0.00976,0.100044882,-6.693901871,0.02196
-7.719999313,-0.016726402,-0.01708,0.117121394,-5.898613887,0.021960465
-7.699999809,-0.017494083,-0.00976,0.131754767,-5.103363825,0.026839418
-7.679999352,-0.018261801,-0.029279999,0.109799298,-4.308075841,0.0244
-7.659999847,-0.019029482,-0.048799999,0.095158604,-3.512825779,0.0244
-7.63999939,-0.019797199,-0.01708,0.087839998,-2.717537795,0.0244
-7.619998932,-0.020564917,-0.00488,0.09028372,-1.922249811,0.0244
-7.599999428,-0.021332598,-0.043919999,0.109804882,-1.126999749,0.024400814
-7.57999897,-0.021665523,0,0.124438952,1.709964635,0.02683965
-7.559999466,-0.021998412,-0.048799999,0.1171193,4.546891098,0.024402791
-7.539999008,-0.022331316,-0.026839999,0.114681163,7.383952839,0.034159999
-7.519999504,-0.022664205,0.034159999,0.126880572,10.2208793,0.034157091
-7.499999046,-0.022997109,-0.039039999,0.129319647,13.05794104,0.021960116
-7.479999542,-0.023329998,-0.043919999,0.122001856,15.89486751,0.024399534
-7.459999084,-0.023662902,0.00732,0.131750695,18.73192925,0.021958138
-7.43999958,-0.023995791,-0.039039999,0.107359998,21.56885571,0.017081745
-7.419999123,-0.024328695,0.01708,0.107361626,24.40591745,0.029277557
-7.399999619,-0.024661584,-0.01952,0.112240467,27.24284391,0.021960698
-7.379999161,-0.024994494,-0.00732,0.117124185,24.90627782,0.029277906
-7.359999657,-0.025327389,-0.00732,0.13175907,22.56932973,0.021959767
-7.339999199,-0.025660299,-0.026839999,0.112244654,20.2322702,0.017082326
-7.319999695,-0.025993194,0.01464,0.131760001,17.89532211,0.026839999
-7.299999237,-0.026326104,-0.034159999,0.100039065,15.55826259,0.021960465
-7.279999733,-0.026658999,-0.00732,0.095161629,13.2213145,0.0244
-7.259999275,-0.026991909,0.00488,0.100039996,10.88425497,0.024399301
-7.239999771,-0.027324804,-0.031719998,0.100046278,8.547306881,0.019522791
-7.219999313,-0.027657714,-0.00976,0.122000459,6.210247354,0.029279301
-7.199999809,-0.027990588,-0.02196,0.126881153,3.873387651,0.02196
-7.179999352,-0.027888678,0,0.131758721,3.38995711,0.021960232
-7.159999847,-0.027786774,-0.00976,0.104916743,2.906549621,0.026840465
-7.13999939,-0.027684864,-0.048799999,0.087839998,2.423119081,0.029279999
-7.119998932,-0.027582955,0.01708,0.10736186,1.939688541,0.031717205
-7.099999428,-0.02748105,0.01464,0.117111855,1.456281052,0.017079185
-7.07999897,-0.027379141,-0.060999997,0.092724889,0.972850512,0.014642094
-7.059999466,-0.027277236,0.01952,0.126877198,0.489443023,0.029277208
-7.039999008,-0.027175326,-0.01952,0.117121627,0.006012482,0.019520465
-7.019999504,-0.027073422,-0.0122,0.13419941,-0.477395006,0.0244
-6.999999046,-0.026971492,-0.01464,0.131759768,-0.960845652,0.024399767
-6.979999542,-0.026434794,-0.01952,0.12687999,-1.865870852,0.019521862
-6.959999084,-0.025898071,0.026839999,0.126872545,-2.770939209,0.029277208
-6.93999958,-0.025361374,-0.058559999,0.107362093,-3.67596441,0.021960349
-6.919999123,-0.024824651,0.01952,0.121992666,-4.581032766,0.0244
-6.899999619,-0.024287953,0.01464,0.100040927,-5.486057967,0.0244
-6.879999161,-0.02375123,-0.01464,0.109804184,-6.391126324,0.024401395
-6.859999657,-0.023214533,-0.01464,0.124440116,-7.296151524,0.029279534
-6.839999199,-0.022677809,-0.036600001,0.126888714,-8.201219881,0.019521744
-6.819999695,-0.022141112,0.01708,0.163479999,-9.106245082,0.026839999
-6.799999237,-0.021604389,-0.029279999,0.156161393,-10.01131344,0.02196
-6.779999733,-0.021067691,-0.0244,0.163479999,-10.43631272,0.021960814
-6.759999275,-0.020530968,0.02196,0.163476857,-10.86133227,0.02439965
-6.739999771,-0.019994271,-0.029279999,0.1415179,-11.28633156,0.021961395
-6.719999313,-0.019457548,0,0.134203017,-11.71135111,0.026839534
-6.699999809,-0.01892085,-0.036600001,0.165929295,-12.13635039,0.02196
-6.679999352,-0.018384127,-0.026839999,0.20496057,-12.56136994,0.021960116
-6.659999847,-0.01784743,0,0.21715395,-12.98636923,0.024400465
-6.63999939,-0.017310707,-0.01464,0.18543349,-13.41138878,0.026839069
-6.619998932,-0.016773984,0,0.168361857,-13.83640833,0.0244
-6.599999428,-0.016237286,-0.02196,0.178129773,-14.26140761,0.024399185
-6.57999897,-0.01526577,-0.0122,0.207401041,-13.50138188,0.021960698
-6.559999466,-0.01429428,-0.01464,0.214712319,-12.74133587,0.026839302
-6.539999008,-0.013322744,-0.02196,0.187880925,-11.98125363,0.0244
-6.519999504,-0.012351253,0.0244,0.19763942,-11.22120762,0.024399418
-6.499999046,-0.011379717,-0.02196,0.195201044,-10.46112538,0.021960349
-6.479999542,-0.010408226,0.00976,0.217160467,-9.701079374,0.029279534
-6.459999084,-0.00943669,-0.00488,0.219599992,-8.940997127,0.026837208
-6.43999958,-0.008465199,-0.029279999,0.219595803,-8.180951124,0.019521047
-6.419999123,-0.007493663,-0.0122,0.190324886,-7.420868878,0.026839185
-6.399999619,-0.006522173,-0.01464,0.204962549,-6.660822875,0.024399767
-6.379999161,-0.006420178,-0.00976,0.231802084,-6.249520064,0.02196
-6.359999657,-0.006318272,-0.01952,0.239117664,-5.838270128,0.021960116
-6.339999199,-0.00621636,-0.01464,0.190321745,-5.427000583,0.024401163
-6.319999695,-0.006114454,0.0122,0.197640002,-5.015750647,0.029279999
-6.299999237,-0.006012542,0.0122,0.229360465,-4.604481101,0.021959069
-6.279999733,-0.005910636,-0.00976,0.231795104,-4.193231166,0.01708
-6.259999275,-0.005808724,-0.01952,0.217157907,-3.78196162,0.017081047
-6.239999771,-0.005706818,-0.0122,0.202526977,-3.370711684,0.024399302
-6.219999313,-0.005604907,-0.0244,0.226920692,-2.959442138,0.021960232
-6.199999809,-0.005503,-0.0244,0.234235924,-2.548227512,0.0244
-6.179999352,-0.005401091,-0.01952,0.217159303,-2.877471801,0.0244
-6.159999847,-0.005299186,0.00488,0.202527445,-3.206700391,0.0244
-6.13999939,-0.005197277,-0.0244,0.241549761,-3.53594468,0.02440093
-6.119998932,-0.005095367,-0.046360001,0.214717669,-3.86518897,0.026839999
-6.099999428,-0.004993462,-0.031719998,0.202529769,-4.194417559,0.026838371
-6.07999897,-0.004891553,0.00976,0.231801386,-4.523661849,0.02196
-6.059999466,-0.004789648,-0.034159999,0.241554414,-4.852890439,0.02196
-6.039999008,-0.004687739,0.00732,0.222038136,-5.182134728,0.021960232
-6.019999504,-0.004585834,-0.036600001,0.202528141,-5.511363318,0.0244
-5.999999046,-0.004483966,-0.01464,0.236680234,-5.84055352,0.0244
-5.979999542,-0.005251648,0.00732,0.241555342,-5.035538816,0.024400465
-5.959999084,-0.006019365,0.00488,0.217160932,-4.230485724,0.026839999
-5.93999958,-0.006787047,0.00244,0.219601738,-3.425471019,0.026839301
-5.919999123,-0.007554764,-0.00488,0.231806504,-2.620417928,0.021959185
-5.899999619,-0.008322446,0.0122,0.251316979,-1.815403223,0.019519767
-5.879999161,-0.009090163,-0.01708,0.219593711,-1.010350131,0.017084885
-5.859999657,-0.009857845,-0.046360001,0.197642213,-0.205335427,0.034159999
-5.839999199,-0.010625563,0.01952,0.243998243,0.599717665,0.03415651
-5.819999695,-0.011393244,-0.0122,0.236680001,1.40473237,0.01952
-5.799999237,-0.012160962,-0.051239997,0.214721858,2.209785461,0.026839999
-5.779999733,-0.012059057,0.0244,0.22448896,2.571286397,0.026837557
-5.759999275,-0.011957147,-0.036600001,0.251323495,2.93280457,0.019521047
-5.739999771,-0.011855243,-0.00976,0.275701156,3.294305505,0.026839999
-5.719999313,-0.011753333,-0.00488,0.209846749,3.655823679,0.026839767
-5.699999809,-0.011651429,-0.0122,0.280611032,4.017324614,0.0244
-5.679999352,-0.011549519,0.00488,0.326956157,4.378842787,0.0244
-5.659999847,-0.011447614,-0.034159999,0.246449768,4.740343723,0.024399534
-5.63999939,-0.011345705,0.00488,0.297692088,5.101861896,0.021961861
-5.619999886,-0.0112438,-0.01952,0.329395116,5.463362831,0.026839999
-5.599999428,-0.011141891,-0.029279999,0.295242428,5.824881005,0.026840814
-5.57999897,-0.011039982,0.00488,0.302562794,2.574378174,0.029278603
-5.559999466,-0.010938077,-0.041479997,0.322073007,-0.676141895,0.019520698
-5.539999008,-0.010836168,-0.00488,0.297681387,-3.926816965,0.021960232
-5.519999504,-0.010734263,-0.01708,0.312323484,-7.177337034,0.024399418
-5.499999046,-0.010632354,-0.01708,0.326958834,-10.4280121,0.021960232
-5.479999542,-0.01053045,-0.00488,0.302564656,-13.67853217,0.026838138
-5.459999084,-0.01042854,-0.00488,0.326959067,-16.92920724,0.017078138
-5.43999958,-0.010326636,0.00244,0.324515454,-20.17972731,0.012200349
-5.419999123,-0.010224727,-0.060999997,0.292816295,-23.43040238,0.014642443
-5.399999619,-0.010122822,0.031719998,0.341594881,-26.68092245,0.021959767
-5.379999161,-0.00958613,-0.01464,0.287929769,-25.47467785,0.019522791
-5.359999657,-0.009049422,-0.00732,0.322080219,-24.26806571,0.029279999
-5.339999199,-0.008512689,0.0244,0.326954181,-23.06139603,0.029277673
-5.319999695,-0.007975981,-0.063439995,0.302560002,-21.85478388,0.01952
-5.299999237,-0.007439248,0.026839999,0.302565587,-20.6481142,0.029278603
-5.279999733,-0.00690254,-0.068319999,0.331836722,-19.44150206,0.021960814
-5.259999275,-0.006365807,0.031719998,0.322079288,-18.23483238,0.0244
-5.239999771,-0.005829099,-0.026839999,0.317202797,-17.02822024,0.024398604
-5.219999313,-0.005292365,-0.068319999,0.326957903,-15.82155056,0.019520465
-5.199999809,-0.004755658,0.00976,0.305002334,-14.61494602,0.024398255
-5.179999352,-0.004218935,-0.046360001,0.314760349,-13.56771774,0.017080582
-5.159999847,-0.003682237,-0.00976,0.32207347,-12.52053939,0.029279068
-5.13999939,-0.003145514,-0.039039999,0.287932096,-11.47331111,0.024398138
-5.119999886,-0.002608817,-0.0244,0.319640679,-10.42613276,0.019521396
-5.099999428,-0.002072094,0,0.324511849,-9.378904476,0.029278371
-5.07999897,-0.00153537,-0.0244,0.300124534,-8.331676193,0.024400349
-5.059999466,-0.000998673,0.00976,0.331832999,-7.284497845,0.026838604
-5.039999008,-0.00046195,-0.026839999,0.307438819,-6.237269562,0.021960698
-5.019999504,7.47E-05,-0.0854,0.29524522,-5.190091213,0.029280581
-4.999999046,0.000611491,0.01952,0.317199772,-4.142919782,0.031719532
-4.979999542,0.001582982,-0.026839999,0.312318132,-4.287972737,0.021960465
-4.959999084,0.002554518,0.00488,0.302569307,-4.43303261,0.0244
-4.93999958,0.003526009,-0.0244,0.326958252,-4.578085566,0.0244
-4.919999123,0.004497545,-0.00732,0.314753485,-4.723145439,0.024402442
-4.899999619,0.005469036,-0.00732,0.295243011,-4.868198395,0.031719067
-4.879999161,0.006440573,0.00732,0.326957206,-5.013258268,0.021961395
-4.859999657,0.007412063,0.00488,0.317199772,-5.158311223,0.026840116
-4.839999199,0.0083836,-0.00732,0.312323484,-5.303371096,0.029279418
-4.819999695,0.00935509,-0.01708,0.326959997,-5.448424052,0.026839999
-4.799999237,0.010326627,-0.01708,0.292805595,-5.593483925,0.024399069
-4.779999733,0.010428531,-0.0244,0.322080801,-6.115641246,0.019521628
-4.759999275,0.010530441,-0.00976,0.32451685,-6.637823466,0.0244
-4.739999771,0.010632345,-0.01708,0.302568377,-7.159980787,0.024400697
-4.719999313,0.010734255,-0.00732,0.331839513,-7.682163006,0.026839069
-4.699999809,0.010836159,0.00976,0.326958253,-8.204320327,0.017077673
-4.679999352,0.010938069,0.00732,0.319641028,-8.726502547,0.00732
-4.659999847,0.011039973,-0.0244,0.341592553,-9.248659868,0.007322327
-4.63999939,0.011141882,-0.01952,0.302563724,-9.770842088,0.01952
-4.619999886,0.011243787,-0.01952,0.312323136,-10.29299941,0.019520698
-4.599999428,0.011345696,0.01464,0.334274284,-10.81518163,0.024398371
-4.57999897,0.011012813,0.00488,0.317196165,-10.45852561,0.019520698
-4.559999466,0.010679925,-0.029279999,0.290366983,-10.10184469,0.024399302
-4.539999008,0.010347021,-0.01708,0.314758603,-9.745146768,0.02196
-4.519999504,0.010014132,0.00488,0.300118833,-9.388465851,0.021961163
-4.499999046,0.009681228,-0.0244,0.2952408,-9.031767926,0.026839767
-4.479999542,0.00934834,-0.01708,0.31230603,-8.675087009,0.021960465
-4.459999084,0.009015436,0.01464,0.239115339,-8.318389083,0.024399069
-4.439998627,0.008682532,-0.00732,0.226928838,-7.961691158,0.02196
-4.420000076,0.008349659,-0.029279999,0.273276505,-7.605027249,0.02196
-4.399999619,0.008016755,-0.036600001,0.261075808,-7.248329324,0.021960232
-4.379999161,0.007249064,-0.0244,0.217162095,-16.49780754,0.024401395
-4.359998703,0.006481332,-0.00488,0.224481167,-25.74820194,0.029279767
-4.340000153,0.005713672,0.00732,0.236684189,-34.99771417,0.026839534
-4.319999695,0.00494594,-0.01464,0.258639991,-44.24810857,0.0244
-4.299999237,0.004178207,-0.0122,0.23911813,-53.49850297,0.021960931
-4.279998779,0.003410475,-0.00976,0.229358138,-62.74889737,0.026837208
-4.260000229,0.002642816,-0.00976,0.224482796,-71.9984096,0.019520232
-4.239999771,0.001875083,-0.01464,0.253756491,-81.248804,0.021959302
-4.219999313,0.001107351,-0.01464,0.241558834,-90.4991984,0.019520698
-4.199998856,0.00033966,0.00488,0.229360697,-99.74751304,0.026839302
-4.180000305,6.79E-06,0.0122,0.23179999,-87.19077382,0.0244
-4.159999847,-0.000326117,-0.043919999,0.231801386,-74.632837,0.026839999
-4.13999939,-0.000659021,0.00244,0.239113478,-62.07490019,0.026838138
-4.119998932,-0.000991925,0.00732,0.222035343,-49.51696338,0.02196
-4.100000381,-0.001324798,-0.039039999,0.197646283,-36.96022415,0.021961395
-4.079999924,-0.001657702,0.00244,0.219601156,-24.40228734,0.026839301
-4.059999466,-0.001990606,-0.026839999,0.231797896,-11.84435052,0.019522093
-4.039999008,-0.00232351,0,0.224478141,0.713586291,0.026839767
-4.01999855,-0.002656414,-0.01464,0.204958593,13.27152311,0.024399302
-4,-0.002989287,-0.00976,0.200079992,25.82826233,0.02196
-3.979999542,-0.002887377,0.00244,0.246435339,21.7773176,0.026839069
-3.959999084,-0.002785468,-0.026839999,0.222031622,17.72637288,0.02196093
-3.939998627,-0.002683558,0.00244,0.200077665,13.67542815,0.0244
-3.920000076,-0.002581659,-0.00976,0.187882088,9.624869744,0.024399302
-3.899999619,-0.002479749,-0.01708,0.195200927,5.573925018,0.021960232
-3.879999161,-0.00237784,-0.00488,0.204962082,1.522980292,0.0244
-3.859998703,-0.00227593,-0.00976,0.212281154,-2.527964434,0.024399767
-3.840000153,-0.00217403,0.01952,0.224477677,-6.57852284,0.021959534
